State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,State Name,State,Subrecipient Type,FY Start Date,FY End Date,Event Type,Location,Reportable Events,Major Safety and Security Events,Non Major Events (non-injury),Operator Injuries,Other Transit Worker Injuries,Other Injuries,Total Injuries,Operator Fatalities,Other Transit Worker Fatalities,Other Fatalities,Total Fatalities,Notes
8R03,8R03-80152,Nutrition United,Rural Reporter,Rural,North Dakota Department of Transportation,ND,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R03,8R03-80160,Williston Council for the Aging ,Rural Reporter,Rural,North Dakota Department of Transportation,ND,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R03,8R03-80196,Kenmare Wheels & Meals,Rural Reporter,Rural,North Dakota Department of Transportation,ND,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R03,8R03-80228,Kidder-Emmons County Senior Services ,Rural Reporter,Rural,North Dakota Department of Transportation,ND,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R03,8R03-80233,Cavalier County Senior Meals & Services,Rural Reporter,Rural,North Dakota Department of Transportation,ND,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R03,8R03-80238,West River Transit,Rural Reporter,Rural,North Dakota Department of Transportation,ND,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R03,8R03-80249,Benson County Transportation,Rural Reporter,Rural,North Dakota Department of Transportation,ND,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R03,8R03-80250,Nelson County Council On Aging ,Rural Reporter,Rural,North Dakota Department of Transportation,ND,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R03,8R03-80261,Can-Do Transportation,Rural Reporter,Rural,North Dakota Department of Transportation,ND,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R03,8R03-80268,Southwest Transportation Services,Rural Reporter,Rural,North Dakota Department of Transportation,ND,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R03,8R03-80270,Golden Valley/Billings County Council On Aging,Rural Reporter,Rural,North Dakota Department of Transportation,ND,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R03,8R03-80290,Hazen Busing Project,Rural Reporter,Rural,North Dakota Department of Transportation,ND,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R03,8R03-80296,Walsh County Transportation Program ,Rural Reporter,Rural,North Dakota Department of Transportation,ND,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R03,8R03-80302,Souris Basin Transit,Rural Reporter,Rural,North Dakota Department of Transportation,ND,Rural General Public Transit,,,,,3,,,,,,0,,,,0,
8R03,8R03-80303,City of Minot ,Rural Reporter,Rural,North Dakota Department of Transportation,ND,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R03,8R03-88222,Wildrose Public Transportation,Rural Reporter,Rural,North Dakota Department of Transportation,ND,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R04,8R04-80112,"SESDAC, Inc ",Rural Reporter,Rural,South Dakota Department of Transportation,SD,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R04,8R04-80116,City of Mitchell - Palace Transit,Rural Reporter,Rural,South Dakota Department of Transportation,SD,Rural General Public Transit,,,,,1,,,,,,1,,,,0,
8R04,8R04-80126,City of Aberdeen - Aberdeen Ride Line,Rural Reporter,Rural,South Dakota Department of Transportation,SD,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R04,8R04-80153,People's Transit,Rural Reporter,Rural,South Dakota Department of Transportation,SD,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R04,8R04-80154,City of Brandon - Brandon City Transit,Rural Reporter,Rural,South Dakota Department of Transportation,SD,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R04,8R04-80158,City of Dell Rapids - Dell Rapids Transit,Rural Reporter,Rural,South Dakota Department of Transportation,SD,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R04,8R04-80171,CCTS d/b/a River Cities Transit,Rural Reporter,Rural,South Dakota Department of Transportation,SD,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R04,8R04-80182,Rural Office of Community Services,Rural Reporter,Rural,South Dakota Department of Transportation,SD,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R04,8R04-80187,Brookings Area Transit Authority,Rural Reporter,Rural,South Dakota Department of Transportation,SD,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R04,8R04-80190,"East Dakota Transit, Inc.",Rural Reporter,Rural,South Dakota Department of Transportation,SD,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R04,8R04-80232,"Groton Community Transit, Inc.",Rural Reporter,Rural,South Dakota Department of Transportation,SD,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R04,8R04-80244,Watertown Area Transit,Rural Reporter,Rural,South Dakota Department of Transportation,SD,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R04,8R04-80253,"West River Transit Authority, Inc.",Rural Reporter,Rural,South Dakota Department of Transportation,SD,Rural General Public Transit,,,,,1,,,,,,0,,,,0,
8R04,8R04-80271,"Yankton Transit, Inc.",Rural Reporter,Rural,South Dakota Department of Transportation,SD,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R04,8R04-80282,Inter-Lakes Community Action,Rural Reporter,Rural,South Dakota Department of Transportation,SD,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R04,8R04-80297,Spink County Public Transit,Rural Reporter,Rural,South Dakota Department of Transportation,SD,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R04,8R04-80300,"Community Transit, Inc.",Rural Reporter,Rural,South Dakota Department of Transportation,SD,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R05,8R05-80121,Fremont County Association of Governments,Rural Reporter,Rural,Wyoming Department of Transportation,WY,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R05,8R05-80140,University of Wyoming,Rural Reporter,Rural,Wyoming Department of Transportation,WY,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R05,8R05-80151,Buffalo Senior Center Inc,Rural Reporter,Rural,Wyoming Department of Transportation,WY,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R05,8R05-80163,Campbell County Senior Citizens Association Inc,Rural Reporter,Rural,Wyoming Department of Transportation,WY,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R05,8R05-80178,Kemmerer Senior Citizens Association,Rural Reporter,Rural,Wyoming Department of Transportation,WY,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R05,8R05-80185,Riverton Senior Center,Rural Reporter,Rural,Wyoming Department of Transportation,WY,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R05,8R05-80188,Southern Teton Area Rapid Transit,Rural Reporter,Rural,Wyoming Department of Transportation,WY,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R05,8R05-80193,Senior Citizens Council,Rural Reporter,Rural,Wyoming Department of Transportation,WY,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R05,8R05-80216,Converse County Aging Services,Rural Reporter,Rural,Wyoming Department of Transportation,WY,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R05,8R05-80218,Sweetwater Transit Authority Resources,Rural Reporter,Rural,Wyoming Department of Transportation,WY,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R05,8R05-80222,Meeteetse Recreation District,Rural Reporter,Rural,Wyoming Department of Transportation,WY,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R05,8R05-80223,"Lander Senior Citizens Center, Inc.",Rural Reporter,Rural,Wyoming Department of Transportation,WY,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R05,8R05-80252,Eppson Center for Seniors,Rural Reporter,Rural,Wyoming Department of Transportation,WY,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R05,8R05-80264,"Cody Council on Aging, Inc.",Rural Reporter,Rural,Wyoming Department of Transportation,WY,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R05,8R05-80265,"Southwest Sublette County Pioneers, Inc.",Rural Reporter,Rural,Wyoming Department of Transportation,WY,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R05,8R05-80287,Goshen County Senior Friendship Center,Rural Reporter,Rural,Wyoming Department of Transportation,WY,Rural General Public Transit,,,,,1,,,,,,0,,,,0,
8R05,8R05-80288,Weston County Senior Services,Rural Reporter,Rural,Wyoming Department of Transportation,WY,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R05,8R05-80293,Rehabilitation Enterprises of North Eastern Wyoming (RENEW),Rural Reporter,Rural,Wyoming Department of Transportation,WY,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R05,8R05-80294,"Star Valley Senior Citizens, Inc",Rural Reporter,Rural,Wyoming Department of Transportation,WY,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R05,8R05-80301,Rendezvous Pointe,Rural Reporter,Rural,Wyoming Department of Transportation,WY,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R05,8R05-88219,"Powell Senior Citizens Ago-Go, Inc.",Rural Reporter,Rural,Wyoming Department of Transportation,WY,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R05,8R05-88224,Washakie County Senior Citizens Center,Rural Reporter,Rural,Wyoming Department of Transportation,WY,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R06,8R06-80248,Cedar Area Transportation Service,Rural Reporter,Rural,Utah Department of Transportation,UT,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R06,8R06-80260,Basin Transit Association ,Rural Reporter,Rural,Utah Department of Transportation,UT,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
8R06,8R06-80284,Park City Municipal Corporation,Rural Reporter,Rural,Utah Department of Transportation,UT,Rural General Public Transit,,,,,6,,,,,,2,,,,0,
,90005,Navajo Nation,Reduced Reporter,Tribe,,,,,,,,1,,,,,,1,,,,0,
,90044,City of Arcadia,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90050,City of Simi Valley,Reduced Reporter,Urban,,,,,,,,12,,,,,,3,,,,0,
,90052,City of Corona,Reduced Reporter,Urban,,,,,,,,1,,,,,,0,,,,0,
,90149,City of Lompoc,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90155,City of Vacaville,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90161,City of Union City,Reduced Reporter,Urban,,,,,,,,6,,,,,,3,,,,0,
,90163,City of Camarillo,Reduced Reporter,Urban,,,,,,,,7,,,,,,3,,,,0,
,90165,City of Thousand Oaks,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90167,City of Davis,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90168,City of Roseville,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90175,City of Lodi,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90191,Town of Oro Valley ,Reduced Reporter,Urban,,,,,,,,3,,,,,,0,,,,0,
,90194,City of Atascadero,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90197,City of Tracy,Reduced Reporter,Urban,,,,,,,,1,,,,,,1,,,,0,
,90198,City of Porterville,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90199,City of Madera,Reduced Reporter,Urban,,,,,,,,1,,,,,,0,,,,0,
,90215,Carson Area Metropolitan Planning Organization,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90217,City of Manteca,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90220,City of Folsom,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90227,City of Moorpark,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90236,Stanislaus County ,Reduced Reporter,Urban,,,,,,,,1,,,,,,0,,,,0,
,90238,City of Delano,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90239,City of Sierra Vista,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90243,Easy Lift Transportation,Reduced Reporter,Urban,,,,,,,,6,,,,,,0,,,,0,
,90246,City of Agoura Hills,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90247,City of Alhambra,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90249,City of Avalon,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90250,City of Azusa,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90251,City of Baldwin Park,Reduced Reporter,Urban,,,,,,,,1,,,,,,0,,,,0,
,90252,City of Bell,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90253,City of Bell Gardens,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90254,City of Bellflower,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90255,City of Beverly Hills,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90256,City of Burbank,Reduced Reporter,Urban,,,,,,,,1,,,,,,0,,,,0,
,90257,City of Calabasas,Reduced Reporter,Urban,,,,,,,,1,,,,,,0,,,,0,
,90258,City of Carson,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90259,City of Cerritos,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90260,City of Compton  ,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90261,City of Covina,Reduced Reporter,Urban,,,,,,,,1,,,,,,0,,,,0,
,90262,City of Cudahy,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90263,City of Downey,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90264,City of Duarte,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90265,City of El Monte ,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90266,City of Glendora,Reduced Reporter,Urban,,,,,,,,2,,,,,,0,,,,0,
,90267,City of Huntington Park,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90268,City of Inglewood,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90269,Los Angeles County Dept. of Public Works - Athens Shuttle Service,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90270,Los Angeles County Department of Public Works - Avocado Heights,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90271,Los Angeles County Department of Public Works - East L.A.,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90272,Los Angeles County Department of Public Works - East Valinda,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90273,Los Angeles County Dept. of Public Works - Florence-Firestone,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90274,Los Angeles County Dept. of Public Works - King Medical Center Shuttle Service,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90275,Los Angeles County Dept. of Public Works - Lennox Shuttle,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90276,Los Angeles County Department of Public Works - South Whittier,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90277,Los Angeles County Department of Public Works - Whittier,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90278,Los Angeles County Dept. of Public Works - Willowbrook Shuttle,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90279,Los Angeles County Dept. of Public Works - Willowbrook et al.,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90280,City of Lawndale,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90281,City of Lynwood,Reduced Reporter,Urban,,,,,,,,1,,,,,,1,,,,0,
,90282,City of Malibu,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90283,City of Manhattan Beach ,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90284,City of Maywood,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90285,City of Monrovia,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90286,City of Monterey Park,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90287,Palos Verdes Peninsula Transit Authority,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90288,City of Pico Rivera,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90289,City of Rosemead,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90290,City of Santa Fe Springs,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90291,City of South Gate,Reduced Reporter,Urban,,,,,,,,2,,,,,,0,,,,0,
,90292,City of South Pasadena,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90293,City of West Covina,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90294,City of West Hollywood,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90295,City of Whittier,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90296,City of Claremont,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90297,San Luis Obispo Council of Governments,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90298,County of Ventura,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90300,City of Artesia,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90301,City of Lakewood ,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,90303,Santa Barbara County Association of Governments,Reduced Reporter,Urban,,,,,,,,0,,,,,,0,,,,0,
,91122,Regional Transportation Authority of Pima County,Reduced Reporter,Urban,,,,,,,,1,,,,,,1,,,,1,
,99262,Yurok Tribe,Reduced Reporter,Tribe,,,,,,,,0,,,,,,0,,,,0,
,99286,San Carlos Apache Tribe,Reduced Reporter,Tribe,,,,,,,,1,,,,,,0,,,,0,
,99298,Havasupai Tribe,Reduced Reporter,Tribe,,,,,,,,0,,,,,,0,,,,0,
,99316,Chemehuevi Indian Tribe,Reduced Reporter,Tribe,,,,,,,,0,,,,,,0,,,,0,
,99322,Fallon Paiute-Shoshone Tribe,Reduced Reporter,Tribe,,,,,,,,0,,,,,,0,,,,0,
,99334,White Mountain Apache Tribe,Reduced Reporter,Tribe,,,,,,,,0,,,,,,0,,,,0,
,99340,Kaibab Band of Paiute Indians,Reduced Reporter,Tribe,,,,,,,,0,,,,,,0,,,,0,
,99358,Morongo Band of Mission Indians,Reduced Reporter,Tribe,,,,,,,,0,,,,,,0,,,,0,
,99364,North Fork Rancheria of Mono Indians of California,Reduced Reporter,Tribe,,,,,,,,0,,,,,,0,,,,0,
,99376,Salt River Pima-Maricopa Indian Community,Reduced Reporter,Tribe,,,,,,,,1,,,,,,1,,,,0,
,99382,Hopi Tribe,Reduced Reporter,Tribe,,,,,,,,0,,,,,,0,,,,0,
,99394,Elko Band Council,Reduced Reporter,Tribe,,,,,,,,0,,,,,,0,,,,0,
,99406,Pyramid Lake Paiute Tribe,Reduced Reporter,Tribe,,,,,,,,0,,,,,,0,,,,0,
,99436,Gila River Indian Community,Reduced Reporter,Tribe,,,,,,,,0,,,,,,0,,,,0,
9R01,9R01-91001,City of Show Low,Rural Reporter,Rural,Arizona Department of Transportation,AZ,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
9R01,9R01-91010,City of Cottonwood,Rural Reporter,Rural,Arizona Department of Transportation,AZ,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
9R01,9R01-91016,"Helping Hands Agency, Inc.",Rural Reporter,Rural,Arizona Department of Transportation,AZ,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
9R01,9R01-91037,City of Bullhead,Rural Reporter,Rural,Arizona Department of Transportation,AZ,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
9R01,9R01-91052,City of Douglas,Rural Reporter,Rural,Arizona Department of Transportation,AZ,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
9R01,9R01-91069,Town of Miami ,Rural Reporter,Rural,Arizona Department of Transportation,AZ,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
9R01,9R01-91075,City of Kingman,Rural Reporter,Rural,Arizona Department of Transportation,AZ,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
9R01,9R01-91096,City of Coolidge,Rural Reporter,Rural,Arizona Department of Transportation,AZ,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
9R01,9R01-91106,City of Maricopa,Rural Reporter,Rural,Arizona Department of Transportation,AZ,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
9R01,9R01-91114,City of Benson,Rural Reporter,Rural,Arizona Department of Transportation,AZ,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
9R01,9R01-91121,City of Bisbee,Rural Reporter,Rural,Arizona Department of Transportation,AZ,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
9R01,9R01-99419,Yavapai Regional Transit,Rural Reporter,Rural,Arizona Department of Transportation,AZ,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
9R01,9R01-99437,Town of Quartzsite,Rural Reporter,Rural,Arizona Department of Transportation,AZ,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
9R01,9R01-99441,Payson Senior Center,Rural Reporter,Rural,Arizona Department of Transportation,AZ,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
9R02,9R02-90216,County of Sacramento Municipal Services Agency Department of Transportation,Rural Reporter,Rural,California Department of Transportation,CA,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
9R02,9R02-91000,Amador Regional Transit System,Rural Reporter,Rural,California Department of Transportation,CA,Rural General Public Transit,,,,,0,,,,,,0,,,,0,
