NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Contractee NTD ID,Contractee Operator Name,Contractee Agency Name,Contractee Company Name,Reporter Contractual Position,Type of Contract,Primary Feature,Buyer Supplies Vehicles to Seller,Buyer Provides Maintenance Facility to Seller,Other Public Assets Provided,Other Public Assets Provided Desc,Service Captured,Other Party,Fares Retained by,VOMS Under Contract,Months Seller Operated in FY,PT Fare Revenues/Passenger Fees,Passenger Out of Pocket Expenses,Direct Payment/Agency Subsidy,Contract Capital Leasing Expenses,Other Operating Expenses Incurred by the Buyer,Total Modal Expenses,Other Reconciling Item Expenses Incurred by the Buyer
90031,Riverside Transit Agency,Full Reporter,Urban,MB,PT,,,,Empire Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Seller,51,12,2737895,,11237548,108451,1113013,15196907,0
90032,City of Phoenix Public Transit Department ,Full Reporter,Urban,DR,PT,,,,MV Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,110,12,893639,,16218639,263899,3348800,20724977,0
90032,City of Phoenix Public Transit Department ,Full Reporter,Urban,MB,PT,,,,"First Transit, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,134,12,8999550,,38765946,0,14844370,62609866,0
90032,City of Phoenix Public Transit Department ,Full Reporter,Urban,MB,PT,,,,TransDev,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,285,12,18492783,,96078491,0,36940239,151511513,0
90033,City of Tucson,Full Reporter,Urban,DR,PT,,,,Tucson Transit Management,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,123,12,1129544,,14376388,0,2108310,17614242,0
90033,City of Tucson,Full Reporter,Urban,MB,PT,,,,Tucson Transit Management,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,202,12,11328406,,57889546,0,1031839,70249791,0
90033,City of Tucson,Full Reporter,Urban,SR,PT,,,,Tucson Transit Management,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,6,12,677079,,4065922,0,72472,4815473,0
90035,Gold Coast Transit District,Full Reporter,Urban,DR,PT,,,,MV Transportation Inc.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,Y,Miscellaneous equipment and computer system.,In This Report,,Buyer,24,12,364212,,3357698,147052,296473,4165435,0
90036,Orange County Transportation Authority,Full Reporter,Urban,CB,PT,,,,"First Transit, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,15,12,136104,,1065312,0,1010639,2212055,0
90036,Orange County Transportation Authority,Full Reporter,Urban,DR,PT,,,,"MV Transportation, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Seller,416,12,6835526,,37051267,0,33257295,77144088,0
90036,Orange County Transportation Authority,Full Reporter,Urban,DT,PT,,,,Yellow Cab Company of Greater Orange County (SDT),The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,91,12,501318,,1605004,412885,866298,3385505,0
90036,Orange County Transportation Authority,Full Reporter,Urban,MB,PT,,,,"First Transit, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,185,12,11243017,,34723116,0,29256161,75222294,0
90036,Orange County Transportation Authority,Full Reporter,Urban,VP,PT,,,,Enterprise Rideshare,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,518,12,4036699,2016257,2124584,2770386,413860,11361786,0
90041,City of Montebello,Full Reporter,Urban,DT,PT,,,,"Fiesta Taxi Cooperative, INC",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,40,12,38079,,444637,3310,52235,538261,0
90041,City of Montebello,Full Reporter,Urban,MB,PT,,,,PARKING COMPANY OF AMERICA,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Buyer,5,12,73989,,435591,2974,10805,523359,0
90044,City of Arcadia,Reduced Reporter,Urban,DR,PT,,,,"First Transit, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,8,12,5322,,842551,25530,174768,1048171,0
90044,City of Arcadia,Reduced Reporter,Urban,MB,PT,,,,"First Transit, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,6,12,7289,,789765,20889,213606,1031549,0
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,DR,PT,,,,Veolia Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Seller,266,12,2813741,,37171446,0,14271097,54256284,0
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,DR,PT,,,,"Aacres NV, LLC",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,21,12,0,,1184340,0,422702,1607042,0
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,DR,PT,,,,MV Transportation Inc,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Seller,15,12,20455,,752192,0,275765,1048412,0
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,DR,PT,,,,"Almost Home Adult Day Care, LLC",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,7,12,0,,179768,23018,64161,266947,0
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,DR,PT,,,,Baby Boomer's Activity Club Inc.,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,6,12,0,,351994,45071,125630,522695,0
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,DR,PT,,,,Nevada Adult Day Healthcare,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,22,12,0,,963386,123357,343842,1430585,0
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,DR,PT,,,,New Life Adult Day Health Care Center,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,11,12,0,,868791,111245,310080,1290116,0
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,DR,PT,,,,Opportunity Village,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,15,12,0,,262871,33660,93821,390352,0
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,DR,PT,,,,Silver State Adult DayCare,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,3,12,0,,80454,10302,28715,119471,0
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,DR,PT,,,,Vegas Adult DayCare,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,5,12,0,,376464,48205,134364,559033,0
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,MB,PT,,,,MV Transportation Inc,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Seller,160,12,27040874,,24964571,0,29041020,81046465,0
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,Urban,MB,PT,,,,Keolis Transit America,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Seller,176,12,37268675,,24157424,0,34301727,95727826,0
90052,City of Corona,Reduced Reporter,Urban,DR,PT,,,,"Parking Concepts, Inc. dba Transportation Concepts",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,Y,City of Corona provides office space at City-owned administration building.  City-owned buses are fueled at city-owned fueling facility.  Contract with Parking Concepts covered Jul & Aug of FY 18-19.,In This Report,,Buyer,9,2,24971,,143149,2891,56958,227969,0
90052,City of Corona,Reduced Reporter,Urban,DR,PT,,,,MV Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,Y,City of Corona provides office space at City-owned administration building.  City-owned buses are fueled at city-owned fueling facility. This contract with MV Transportation started on 9/1/18.,In This Report,,Buyer,9,10,121980,,755081,33432,261167,1171660,0
90052,City of Corona,Reduced Reporter,Urban,MB,PT,,,,"Parking Concepts, Inc. dba Transportation Concepts",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,Y,City of Corona provides office space at City-owned administration building.  City-owned buses are fueled at city-owned fueling facility.  Contract with Parking Concepts covered Jul & Aug of FY 18-19.,In This Report,,Buyer,5,2,19772,,120704,2438,80585,223499,0
90052,City of Corona,Reduced Reporter,Urban,MB,PT,,,,MV Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,Y,City of Corona provides office space at City-owned administration building.  City-owned buses are fueled at city-owned fueling facility. This contract with MV Transportation started on 9/1/18.,In This Report,,Buyer,5,10,107022,,733662,32484,305690,1178858,0
90061,Yuba-Sutter Transit Authority,Full Reporter,Urban,CB,PT,,,,Transdev NA,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,10,12,569046,,775815,0,318252,1663113,0
90061,Yuba-Sutter Transit Authority,Full Reporter,Urban,DR,PT,,,,Transdev NA,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,10,12,170498,,1473001,0,612425,2255924,0
90061,Yuba-Sutter Transit Authority,Full Reporter,Urban,MB,PT,,,,Transdev NA,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,14,12,506790,,2859208,0,1262674,4628672,0
90062,Monterey-Salinas Transit,Full Reporter,Urban,DR,PT,,,,"MV Transportation, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,38,12,309374,,5735196,8603,1400943,7454116,0
90062,Monterey-Salinas Transit,Full Reporter,Urban,MB,PT,,,,"MV Transportation, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,19,12,1133162,,4163408,6245,991118,6293933,0
90078,Central Contra Costa Transit Authority,Full Reporter,Urban,DR,PT,,,,FIRST TRANSIT,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,48,12,532081,,5876594,0,384755,6793430,0
90078,Central Contra Costa Transit Authority,Full Reporter,Urban,MB,PT,,,,FIRST TRANSIT,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,3,12,0,,335045,0,18506,353551,0
90079,SunLine Transit Agency,Full Reporter,Urban,VP,PT,,,,Enterprise Rideshare,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,9,12,101767,62509,37458,65783,157680,425197,0
90087,City of Santa Maria,Full Reporter,Urban,DR,PT,,,,RATP DEV,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,6,12,23181,,511837,0,177681,712699,0
90087,City of Santa Maria,Full Reporter,Urban,MB,PT,,,,RATP DEV,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,22,12,749447,,3638989,0,1513510,5901946,0
90088,Napa Valley Transportation Authority,Full Reporter,Urban,CB,PT,,,,Transdev Services,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,13,12,183421,,980199,0,379272,1542892,0
90088,Napa Valley Transportation Authority,Full Reporter,Urban,DR,PT,,,,Transdev Services,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,8,12,283588,,2502397,0,469507,3255492,0
90088,Napa Valley Transportation Authority,Full Reporter,Urban,MB,PT,,,,Transdev Services,The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,20,12,674860,,5135532,0,1670852,7481244,0
90089,County of Sonoma ,Full Reporter,Urban,DR,PT,,,,Volunteer Center of Sonoma County,The Reporter is the Buyer,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,25,12,229443,,2144194,0,1149938,3523575,0
90089,County of Sonoma ,Full Reporter,Urban,MB,PT,,,,Veolia Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,41,12,1575138,,8648062,0,4619720,14842920,0
90090,Yolo County Transportation District,Full Reporter,Urban,DR,PT,,,,"Transdev Services, Incorporated",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,8,12,113529,,1272267,0,564676,1950472,0
90090,Yolo County Transportation District,Full Reporter,Urban,MB,PT,,,,"Transdev Services, Incorporated",The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,Y,N,,In This Report,,Buyer,41,12,2089147,,7828559,0,3867580,13785286,0
90091,City of Visalia  ,Full Reporter,Urban,CB,PT,,,,"MV Transportation, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,4,12,210238,,606750,0,109325,926313,0
90091,City of Visalia  ,Full Reporter,Urban,DR,PT,,,,"MV Transportation, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,8,12,55829,,886232,0,257601,1199662,0
90091,City of Visalia  ,Full Reporter,Urban,MB,PT,,,,"MV Transportation, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,28,12,1314787,,7976088,0,2318408,11609283,0
90092,"City of Fairfield, California",Full Reporter,Urban,CB,PT,,,,MV Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,14,12,1539183,,1954404,0,3105060,6598647,712368
90092,"City of Fairfield, California",Full Reporter,Urban,DR,PT,,,,MV Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,8,12,113337,,563427,0,654796,1331560,93035
90092,"City of Fairfield, California",Full Reporter,Urban,MB,PT,,,,MV Transportation,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,Y,N,N,,In This Report,,Buyer,17,12,603760,,2203903,0,3118975,5926638,983746
90093,Redding Area Bus Authority,Full Reporter,Urban,DR,PT,,,,"Veolia Transportation, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,16,12,150225,,1018404,0,566522,1735151,0
90093,Redding Area Bus Authority,Full Reporter,Urban,MB,PT,,,,"Veolia Transportation, Inc.",The Reporter is the Buyer,Competitively-Bid Contract,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",Y,Y,N,,In This Report,,Buyer,13,12,544628,,2724048,0,1497450,4766126,0
90093,Redding Area Bus Authority,Full Reporter,Urban,MB,PT,99438,,County of Shasta Department of Public Works,,The Reporter is the Seller,Negotiated Contract or Agreement,"The Buyer Reimburses the Seller's Net Operating Expenses, Based on Approved Budget",N,N,N,,In This Report,Is a Public Entity,Seller,2,12,21425,,217530,0,0,238955,0
90094,Metropolitan Transportation Commission,Full Reporter,Urban,VP,PT,,,,Enterprise,The Reporter is the Buyer,Competitively-Bid Contract,The Buyer Pays the Seller a Negotiated Fixed Rate Per Unit of Service,N,N,N,,In This Report,,Seller,142,8,959793,336448,305550,618263,32300,2252354,0
