NTD ID,Agency Name,Reporter Type,Group Plan Sponsor NTD ID,Group Plan Sponsor Name,Reporting Module,Mode,TOS,Element Type,Element Name,Element Count,Lane Miles,Linear Miles,Track Miles,Pre 1930,1930's,Pre 1940,1940's,1950's,1960's,1970's,1980's,1990's,2000's,2010's,2020's,Expected Service Years,Percent Agency Capital Responsibility,Allocation Units,Separate Asset Flag,Shared Capital Responsibility Other Party,Notes
90015,City and County of San Francisco,Full Reporter,,,Urban,LR,DO,,Single Crossover,35,,,,,,,,,,,,,,,,30,100,,N,,FY2019 added 1 new Single Crossover from UCSF/Chase Center platform project.
90015,City and County of San Francisco,Full Reporter,,,Urban,LR,DO,,Single Turnout,312,,,,,,,,,,,,,,,,30,100,,N,,Includes 175 Revenue + 77 MME + 60 Green (total 312)
90015,City and County of San Francisco,Full Reporter,,,Urban,LR,DO,,Substation Building,26,,,,0,0,,0,0,100,0,0,0,0,0,,50,100,Percent,N,,Substations provide traction power to the 72 miles of rail service and approximately 400 miles of trolley bus service. The 26 substations support 138 feeder circuits.
90015,City and County of San Francisco,Full Reporter,,,Urban,LR,DO,,Substation Equipment,,,,,0,0,,0,0,3,62,9,0,20,6,,40,100,Percent,N,,"Of the 138 feeders that comprise the traction power system, 65 support rail service and 72 support trolley service. There are 60 circuits supporting light rail and 5 supporting streetcars."
90015,City and County of San Francisco,Full Reporter,,,Urban,LR,DO,,Tangent - Revenue Service,,,,59.95,,,,,,,,,,,,,50,100,,N,,
90015,City and County of San Francisco,Full Reporter,,,Urban,LR,DO,,Track Under Performance Restriction,,,0.02,0.02,,,,,,,,,,,,,,,Track Miles,N,,
90015,City and County of San Francisco,Full Reporter,,,Urban,LR,DO,,Train Control & Signaling,,,,,0,0,,0,0,0,0,5,40,35,20,,30,100,Percent,N,,
90015,City and County of San Francisco,Full Reporter,,,Urban,MB,DO,,Controlled Access High Intensity Busway,,6.7,,,,,,,,,,,,,,,,,,N,,
90015,City and County of San Francisco,Full Reporter,,,Urban,MB,DO,,Exclusive Fixed Guideway,,0.1,,,,,,,,,,,,,,,,,,N,,
90015,City and County of San Francisco,Full Reporter,,,Urban,MB,DO,,Exclusive High-Intensity Busway,,12.6,,,,,,,,,,,,,,,,,,N,,
90015,City and County of San Francisco,Full Reporter,,,Urban,SR,DO,,At-Grade/In-Street/Embedded,,,,13.44,0,0,,0,0,0,0,60,20,20,0,,40,100,Percent,N,,There is 0.76 miles of non-revenue tangent track at Cameron Beach Yard.
90015,City and County of San Francisco,Full Reporter,,,Urban,SR,DO,,Curve - Revenue Service,,,,0.41,,,,,,,,,,,,,30,100,,N,,There are 0.41 miles of curved track (R<200') in revenue service.
90015,City and County of San Francisco,Full Reporter,,,Urban,SR,DO,,Grade Crossings,82,,,,,,,,,,,,,,,,40,100,,N,,
90015,City and County of San Francisco,Full Reporter,,,Urban,SR,DO,,Non-Revenue Service,,,,1.19,,,,,,,,,,,,,30,100,,N,,Includes 0.76 miles of non-revenue tangent tracks and 0.43 miles of non-revenue curved tracks at Cameron Beach Yard. Total 1.19 miles.
90015,City and County of San Francisco,Full Reporter,,,Urban,SR,DO,,Overhead Contact System/Power Distribution,,,,,0,0,,0,0,0,0,3,9,85,3,,30,100,Percent,N,,
90015,City and County of San Francisco,Full Reporter,,,Urban,SR,DO,,Rail Crossings,7,,,,,,,,,,,,,,,,40,100,,N,,
90015,City and County of San Francisco,Full Reporter,,,Urban,SR,DO,,Single Crossover,6,,,,,,,,,,,,,,,,40,100,,N,,
90015,City and County of San Francisco,Full Reporter,,,Urban,SR,DO,,Single Turnout,67,,,,,,,,,,,,,,,,40,100,,N,,Includes 33 Revenue + 6 from half grand union + 28 the Cameron Beach facility which supports the Historic Fleet.
90015,City and County of San Francisco,Full Reporter,,,Urban,SR,DO,,Substation Equipment,,,,,0,0,,0,0,0,100,0,0,0,0,,30,100,Percent,N,,There are 5 traction power circuits powering the F and E-Lines.
90015,City and County of San Francisco,Full Reporter,,,Urban,SR,DO,,Tangent - Revenue Service,,,,12.27,,,,,,,,,,,,,40,100,,N,,"Streetcar rail system consists of two lines, the F-Line and E-Line.  Only the streetcars run on the F-Line, while the E-Line shares part of their service with the light rail lines.  The 3 miles of track that are shared between LR and SR we have designated as part of the  light rail lines."
90015,City and County of San Francisco,Full Reporter,,,Urban,SR,DO,,Track Under Performance Restriction,,,0,0,,,,,,,,,,,,,,,Track Miles,N,,
90015,City and County of San Francisco,Full Reporter,,,Urban,TB,DO,,Exclusive Fixed Guideway,,163.3,,,,,,,,,,,,,,,,,,N,,
90019,Sacramento Regional Transit District,Full Reporter,,,Urban,LR,DO,,At-Grade/Ballast (including expressway),,,,59.36,0,0,,0,0,0,0,26,2,24.56,6.8,,70,100,Track Miles,N,,
90019,Sacramento Regional Transit District,Full Reporter,,,Urban,LR,DO,,At-Grade/In-Street/Embedded,,,,12.32,0,0,,0,0,0,0,7.32,0,5,0,,70,100,Track Miles,N,,
90019,Sacramento Regional Transit District,Full Reporter,,,Urban,LR,DO,,Curve - Revenue Service,,,,28.9,,,,,,,,,,,,,70,100,,N,,
90019,Sacramento Regional Transit District,Full Reporter,,,Urban,LR,DO,,Double Crossover,5,,,,,,,,,,,,,,,,30,100,,N,,
90019,Sacramento Regional Transit District,Full Reporter,,,Urban,LR,DO,,Elevated/Concrete,,,,7,0,0,,0,0,0,0,5,0,1,1,,70,100,Track Miles,N,,
90019,Sacramento Regional Transit District,Full Reporter,,,Urban,LR,DO,,Elevated/Retained Fill,,,,5.22,0,0,,0,0,0,0,3.22,0,1,1,,70,100,Track Miles,N,,
90019,Sacramento Regional Transit District,Full Reporter,,,Urban,LR,DO,,Grade Crossings,137,,,,,,,,,,,,,,,,30,100,,N,,
90019,Sacramento Regional Transit District,Full Reporter,,,Urban,LR,DO,,Non-Revenue Service,,,,1,,,,,,,,,,,,,70,100,,N,,
90019,Sacramento Regional Transit District,Full Reporter,,,Urban,LR,DO,,Overhead Contact System/Power Distribution,,,,,0,0,,0,0,0,0,38,0,52,10,,30,100,Percent,N,,
90019,Sacramento Regional Transit District,Full Reporter,,,Urban,LR,DO,,Single Crossover,15,,,,,,,,,,,,,,,,30,100,,N,,
90019,Sacramento Regional Transit District,Full Reporter,,,Urban,LR,DO,,Single Turnout,1,,,,,,,,,,,,,,,,30,100,,N,,
90019,Sacramento Regional Transit District,Full Reporter,,,Urban,LR,DO,,Substation Building,42,,,,0,0,,0,0,0,0,38,0,52,10,,50,100,Percent,N,,
90019,Sacramento Regional Transit District,Full Reporter,,,Urban,LR,DO,,Substation Equipment,,,,,0,0,,0,0,0,0,38,0,52,10,,25,100,Percent,N,,
90019,Sacramento Regional Transit District,Full Reporter,,,Urban,LR,DO,,Tangent - Revenue Service,,,,54,,,,,,,,,,,,,70,100,,N,,
90019,Sacramento Regional Transit District,Full Reporter,,,Urban,LR,DO,,Track Under Performance Restriction,,,5,5,,,,,,,,,,,,,,,Track Miles,N,,
90019,Sacramento Regional Transit District,Full Reporter,,,Urban,LR,DO,,Train Control & Signaling,,,,,0,0,,0,0,0,0,38,0,52,10,,30,100,Percent,N,,
90023,Long Beach Transit,Full Reporter,,,Urban,MB,DO,,Exclusive Fixed Guideway,,0.5,,,,,,,,,,,,,,,,,,N,,
90026,San Diego Metropolitan Transit System,Full Reporter,,,Urban,CB,PT,,Controlled Access High Intensity Busway,,0,,,,,,,,,,,,,,,,,,N,,
90026,San Diego Metropolitan Transit System,Full Reporter,,,Urban,CB,PT,,Exclusive Fixed Guideway,,0.5,,,,,,,,,,,,,,,,,,N,,
90026,San Diego Metropolitan Transit System,Full Reporter,,,Urban,CB,PT,,Exclusive High-Intensity Busway,,15.4,,,,,,,,,,,,,,,,,,N,,
90026,San Diego Metropolitan Transit System,Full Reporter,,,Urban,LR,DO,,At-Grade/Ballast (including expressway),,,,87,0,0,,0,0,0,0,36,38,12,14,,30,100,Percent,N,,
90026,San Diego Metropolitan Transit System,Full Reporter,,,Urban,LR,DO,,At-Grade/In-Street/Embedded,,,,12.6,0,0,,0,0,0,0,8.6,4,0,0,,30,100,Track Miles,N,,
90026,San Diego Metropolitan Transit System,Full Reporter,,,Urban,LR,DO,,Below-Grade/Bored or Blasted Tunnel,,,,1,0,0,,0,0,0,0,0,0,1,0,,75,100,Track Miles,N,,
90026,San Diego Metropolitan Transit System,Full Reporter,,,Urban,LR,DO,,Below-Grade/Cut-and-Cover Tunnel,,,,3,0,0,,0,0,0,0,0,0,3,0,,75,100,Track Miles,N,,
90026,San Diego Metropolitan Transit System,Full Reporter,,,Urban,LR,DO,,Below-Grade/Retained Cut,,,,1.4,0,0,,0,0,0,0,0,1.4,0,0,,75,100,Track Miles,N,,
90026,San Diego Metropolitan Transit System,Full Reporter,,,Urban,LR,DO,,Curve - Revenue Service,,,,51,,,,,,,,,,,,,30,100,,N,,
90026,San Diego Metropolitan Transit System,Full Reporter,,,Urban,LR,DO,,Double Crossover,7,,,,,,,,,,,,,,,,30,100,,N,,
90026,San Diego Metropolitan Transit System,Full Reporter,,,Urban,LR,DO,,Elevated/Concrete,,,,5.7,0,0,,0,0,0,0,0,3.7,2,0,,75,100,Track Miles,N,,
90026,San Diego Metropolitan Transit System,Full Reporter,,,Urban,LR,DO,,Grade Crossings,96,,,,,,,,,,,,,,,,30,100,,N,,
90026,San Diego Metropolitan Transit System,Full Reporter,,,Urban,LR,DO,,Non-Revenue Service,,,,6.7,,,,,,,,,,,,,30,100,,N,,
90026,San Diego Metropolitan Transit System,Full Reporter,,,Urban,LR,DO,,Overhead Contact System/Power Distribution,,,,,0,0,,0,0,0,0,36,38,12,14,,30,100,Percent,N,,
90026,San Diego Metropolitan Transit System,Full Reporter,,,Urban,LR,DO,,Rail Crossings,4,,,,,,,,,,,,,,,,30,100,,N,,
90026,San Diego Metropolitan Transit System,Full Reporter,,,Urban,LR,DO,,Single Crossover,61,,,,,,,,,,,,,,,,30,100,,N,,
90026,San Diego Metropolitan Transit System,Full Reporter,,,Urban,LR,DO,,Single Turnout,28,,,,,,,,,,,,,,,,30,100,,N,,
90026,San Diego Metropolitan Transit System,Full Reporter,,,Urban,LR,DO,,Substation Building,60,,,,0,0,,0,0,0,0,16,16,15,13,,30,100,Quantity,N,,
90026,San Diego Metropolitan Transit System,Full Reporter,,,Urban,LR,DO,,Substation Equipment,,,,,0,0,,0,0,0,0,36,38,12,14,,25,100,Percent,N,,
90026,San Diego Metropolitan Transit System,Full Reporter,,,Urban,LR,DO,,Tangent - Revenue Service,,,,53,,,,,,,,,,,,,30,100,,N,,
90026,San Diego Metropolitan Transit System,Full Reporter,,,Urban,LR,DO,,Track Under Performance Restriction,,,1.69,1.69,,,,,,,,,,,,,,,Track Miles,N,,
90026,San Diego Metropolitan Transit System,Full Reporter,,,Urban,LR,DO,,Train Control & Signaling,,,,,0,0,,0,0,0,0,36,38,12,14,,30,100,Percent,N,,
90026,San Diego Metropolitan Transit System,Full Reporter,,,Urban,MB,DO,,Controlled Access High Intensity Busway,,0.1,,,,,,,,,,,,,,,,,,N,,
90026,San Diego Metropolitan Transit System,Full Reporter,,,Urban,MB,DO,,Exclusive Fixed Guideway,,6.7,,,,,,,,,,,,,,,,,,N,,
90026,San Diego Metropolitan Transit System,Full Reporter,,,Urban,MB,DO,,Exclusive High-Intensity Busway,,15.4,,,,,,,,,,,,,,,,,,N,,
90026,San Diego Metropolitan Transit System,Full Reporter,,,Urban,MB,PT,,Controlled Access High Intensity Busway,,0,,,,,,,,,,,,,,,,,,N,,
90026,San Diego Metropolitan Transit System,Full Reporter,,,Urban,MB,PT,,Exclusive Fixed Guideway,,8.4,,,,,,,,,,,,,,,,,,N,,
90026,San Diego Metropolitan Transit System,Full Reporter,,,Urban,MB,PT,,Exclusive High-Intensity Busway,,0,,,,,,,,,,,,,,,,,,N,,
90029,Omnitrans,Full Reporter,,,Urban,MB,DO,,Exclusive Fixed Guideway,,5.4,,,,,,,,,,,,,,,,,,N,,
90030,North County Transit District,Full Reporter,,,Urban,CR,PT,,At-Grade/Ballast (including expressway),,,,92.16,0,0,,0,0,0,0,0,100,0,0,,25,100,Percent,N,,
90030,North County Transit District,Full Reporter,,,Urban,CR,PT,,Below-Grade/Retained Cut,,,,3.2,0,0,,0,0,0,0,0,100,0,0,,100,100,Percent,N,,Solana Beach Cut MP 241.2-242.8
90030,North County Transit District,Full Reporter,,,Urban,CR,PT,,Curve - Revenue Service,,,,26,,,,,,,,,,,,,25,100,,N,,
90030,North County Transit District,Full Reporter,,,Urban,CR,PT,,Elevated/Concrete,,,,1.29,0,0,,0,0,0,0,0,100,0,0,,100,100,Percent,N,,
90030,North County Transit District,Full Reporter,,,Urban,CR,PT,,Elevated/Retained Fill,,,,0,0,0,,0,0,0,0,0,100,0,0,,100,100,Percent,N,,
90030,North County Transit District,Full Reporter,,,Urban,CR,PT,,Elevated/Steel Viaduct or Bridge,,,,0.58,0,0,,0,0,0,0,0,100,0,0,,100,100,Percent,N,,
90030,North County Transit District,Full Reporter,,,Urban,CR,PT,,Grade Crossings,27,,,,,,,,,,,,,,,,10,100,,N,,
90030,North County Transit District,Full Reporter,,,Urban,CR,PT,,Non-Revenue Service,,,,4.13,,,,,,,,,,,,,25,100,,N,,
90030,North County Transit District,Full Reporter,,,Urban,CR,PT,,Single Crossover,22,,,,,,,,,,,,,,,,25,100,,N,,
90030,North County Transit District,Full Reporter,,,Urban,CR,PT,,Single Turnout,68,,,,,,,,,,,,,,,,25,100,,N,,
90030,North County Transit District,Full Reporter,,,Urban,CR,PT,,Tangent - Revenue Service,,,,67.1,,,,,,,,,,,,,25,100,,N,,
90030,North County Transit District,Full Reporter,,,Urban,CR,PT,,Track Under Performance Restriction,,,0.5,0.5,,,,,,,,,,,,,,,Track Miles,N,,
90030,North County Transit District,Full Reporter,,,Urban,CR,PT,,Train Control & Signaling,,,,,0,0,,0,0,0,0,5,10,80,5,,10,100,Percent,N,,
90030,North County Transit District,Full Reporter,,,Urban,YR,PT,,At-Grade/Ballast (including expressway),,,,35.62,0,0,,0,0,0,0,0,100,0,0,,25,100,Percent,N,,
90030,North County Transit District,Full Reporter,,,Urban,YR,PT,,Curve - Revenue Service,,,,17.93,0,0,,0,0,0,0,0,100,0,0,,25,100,Percent,N,,
90030,North County Transit District,Full Reporter,,,Urban,YR,PT,,Elevated/Concrete,,,,0.75,0,0,,0,0,0,0,0,100,0,0,,100,100,Percent,N,,
90030,North County Transit District,Full Reporter,,,Urban,YR,PT,,Elevated/Steel Viaduct or Bridge,,,,0.04,0,0,,0,0,0,0,0,100,0,0,,100,100,Percent,N,,
90030,North County Transit District,Full Reporter,,,Urban,YR,PT,,Grade Crossings,41,,,,0,0,,0,0,0,0,0,41,0,0,,10,100,Quantity,N,,
90030,North County Transit District,Full Reporter,,,Urban,YR,PT,,Non-Revenue Service,,,,3.61,0,0,,0,0,0,0,0,100,0,0,,25,100,Percent,N,,
90030,North County Transit District,Full Reporter,,,Urban,YR,PT,,Single Crossover,2,,,,0,0,,0,0,0,0,0,2,0,0,,25,100,Quantity,N,,
90030,North County Transit District,Full Reporter,,,Urban,YR,PT,,Single Turnout,34,,,,0,0,,0,0,0,0,0,34,0,0,,25,100,Quantity,N,,
90030,North County Transit District,Full Reporter,,,Urban,YR,PT,,Tangent - Revenue Service,,,,14.87,0,0,,0,0,0,0,0,100,0,0,,25,100,Percent,N,,
90030,North County Transit District,Full Reporter,,,Urban,YR,PT,,Track Under Performance Restriction,,,0.4,0.4,,,,,,,,,,,,,,,Track Miles,N,,
90030,North County Transit District,Full Reporter,,,Urban,YR,PT,,Train Control & Signaling,,,,,0,0,,0,0,0,0,0,2,98,0,,10,100,Percent,N,,
90032,City of Phoenix Public Transit Department ,Full Reporter,,,Urban,MB,PT,,Controlled Access High Intensity Busway,,117.7,,,,,,,,,,,,,,,,,,N,,
90033,City of Tucson,Full Reporter,,,Urban,SR,PT,,At-Grade/In-Street/Embedded,,,,7.37,0,0,,0,0,0,0,0,0,0.28,7.09,,30,100,Track Miles,N,,
90033,City of Tucson,Full Reporter,,,Urban,SR,PT,,Below-Grade/Cut-and-Cover Tunnel,,,,0.03,0,0,,0,0,0,0,0,0,0,0.03,,30,100,Track Miles,N,,
90033,City of Tucson,Full Reporter,,,Urban,SR,PT,,Curve - Revenue Service,,,,3.55,,,,,,,,,,,,,50,100,,N,,
90033,City of Tucson,Full Reporter,,,Urban,SR,PT,,Double Crossover,1,,,,,,,,,,,,,,,,50,100,,N,,
90033,City of Tucson,Full Reporter,,,Urban,SR,PT,,Elevated/Steel Viaduct or Bridge,,,,0.4,0,0,,0,0,0,0,0,0,0,0.4,,30,100,Track Miles,N,,
90033,City of Tucson,Full Reporter,,,Urban,SR,PT,,Grade Crossings,42,,,,,,,,,,,,,,,,50,100,,N,,
90033,City of Tucson,Full Reporter,,,Urban,SR,PT,,Non-Revenue Service,,,,0.16,,,,,,,,,,,,,50,100,,N,,
90033,City of Tucson,Full Reporter,,,Urban,SR,PT,,Overhead Contact System/Power Distribution,,,,,0,0,,0,0,0,0,0,0,3.9,96.1,,30,100,Percent,N,,
90033,City of Tucson,Full Reporter,,,Urban,SR,PT,,Single Crossover,2,,,,,,,,,,,,,,,,50,100,,N,,
90033,City of Tucson,Full Reporter,,,Urban,SR,PT,,Single Turnout,10,,,,,,,,,,,,,,,,30,100,,N,,
90033,City of Tucson,Full Reporter,,,Urban,SR,PT,,Substation Building,5,,,,0,0,,0,0,0,0,0,0,0,5,,50,100,Quantity,N,,
90033,City of Tucson,Full Reporter,,,Urban,SR,PT,,Substation Equipment,,,,,0,0,,0,0,0,0,0,0,0,100,,30,100,Percent,N,,
90033,City of Tucson,Full Reporter,,,Urban,SR,PT,,Tangent - Revenue Service,,,,4.09,,,,,,,,,,,,,50,100,,N,,
90033,City of Tucson,Full Reporter,,,Urban,SR,PT,,Track Under Performance Restriction,,,0.1,0.1,,,,,,,,,,,,,,,Track Miles,N,,
90033,City of Tucson,Full Reporter,,,Urban,SR,PT,,Train Control & Signaling,,,,,0,0,,0,0,0,0,0,0,0,100,,30,100,Percent,N,,
90036,Orange County Transportation Authority,Full Reporter,,,Urban,CB,DO,,Controlled Access High Intensity Busway,,83.9,,,,,,,,,,,,,,,,,,N,,
90036,Orange County Transportation Authority,Full Reporter,,,Urban,CB,PT,,Controlled Access High Intensity Busway,,144.5,,,,,,,,,,,,,,,,,,N,,
90036,Orange County Transportation Authority,Full Reporter,,,Urban,MB,DO,,Controlled Access High Intensity Busway,,21.9,,,,,,,,,,,,,,,,,,N,,
90042,City of Gardena,Full Reporter,,,Urban,MB,DO,,Controlled Access High Intensity Busway,,0,,,,,,,,,,,,,,,,,,N,,
90042,City of Gardena,Full Reporter,,,Urban,MB,DO,,Exclusive Fixed Guideway,,0,,,,,,,,,,,,,,,,,,N,,
90042,City of Gardena,Full Reporter,,,Urban,MB,DO,,Exclusive High-Intensity Busway,,0,,,,,,,,,,,,,,,,,,N,,
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,,,Urban,MB,PT,,Controlled Access High Intensity Busway,,22.6,,,,,,,,,,,,,,,,,,N,,
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,,,Urban,MB,PT,,Exclusive Fixed Guideway,,71.2,,,,,,,,,,,,,,,,,,N,,
90045,Regional Transportation Commission of Southern Nevada,Full Reporter,,,Urban,MB,PT,,Exclusive High-Intensity Busway,,0,,,,,,,,,,,,,,,,,,N,,
90121,Antelope Valley Transit Authority,Full Reporter,,,Urban,CB,PT,,Controlled Access High Intensity Busway,,92.5,,,,,,,,,,,,,,,,,,N,,
90134,Peninsula Corridor Joint Powers Board,Full Reporter,,,Urban,CR,PT,,At-Grade/Ballast (including expressway),,,,163.7,137.98,1.14,,3.22,0.69,0.06,0,0,3.02,17.42,0.17,,80,65.8,Track Miles,N,Union Pacific Railroad,
90134,Peninsula Corridor Joint Powers Board,Full Reporter,,,Urban,CR,PT,,At-Grade/In-Street/Embedded,,,,2.02,0,0,,0,0,0,0.14,0.05,0.86,0.93,0.04,,20,76.3,Track Miles,N,Union Pacific Railroad,
90134,Peninsula Corridor Joint Powers Board,Full Reporter,,,Urban,CR,PT,,Below-Grade/Cut-and-Cover Tunnel,,,,3.34,3.34,0,,0,0,0,0,0,0,0,0,,175,96,Track Miles,N,Union Pacific Railroad,
90134,Peninsula Corridor Joint Powers Board,Full Reporter,,,Urban,CR,PT,,Below-Grade/Retained Cut,,,,0.45,0.45,0,,0,0,0,0,0,0,0,0,,100,98.4,Track Miles,N,Union Pacific Railroad,
90134,Peninsula Corridor Joint Powers Board,Full Reporter,,,Urban,CR,PT,,Curve - Revenue Service,,,,33.5,,,,,,,,,,,,,15,84.3,,N,Union Pacific Railroad,
90134,Peninsula Corridor Joint Powers Board,Full Reporter,,,Urban,CR,PT,,Double Crossover,1,,,,,,,,,,,,,,,,40,96,,N,Union Pacific Railroad,
90134,Peninsula Corridor Joint Powers Board,Full Reporter,,,Urban,CR,PT,,Elevated/Concrete,,,,1.4,0.05,0.01,,0,0.01,0.14,0.06,0.05,0.77,0.27,0.04,,100,93.7,Track Miles,N,Union Pacific Railroad,
90134,Peninsula Corridor Joint Powers Board,Full Reporter,,,Urban,CR,PT,,Elevated/Retained Fill,,,,6.23,0.47,0,,0,0,0,0,0,3.49,0.25,2.02,,100,96.2,Track Miles,N,Union Pacific Railroad,
90134,Peninsula Corridor Joint Powers Board,Full Reporter,,,Urban,CR,PT,,Elevated/Steel Viaduct or Bridge,,,,1.18,0.04,0.28,,0.03,0.09,0.23,0.08,0.02,0.07,0.05,0.29,,100,95.6,Track Miles,N,Union Pacific Railroad,
90134,Peninsula Corridor Joint Powers Board,Full Reporter,,,Urban,CR,PT,,Grade Crossings,54,,,,,,,,,,,,,,,,40,96.2,,N,Union Pacific Railroad,
90134,Peninsula Corridor Joint Powers Board,Full Reporter,,,Urban,CR,PT,,Non-Revenue Service,,,,21.31,,,,,,,,,,,,,70,96.2,,N,Union Pacific Railroad,
90134,Peninsula Corridor Joint Powers Board,Full Reporter,,,Urban,CR,PT,,Revenue Track - No Capital Replacement Responsibility,,,,42.73,,,,,,,,,,,,,80,,,N,Union Pacific Railroad,
90134,Peninsula Corridor Joint Powers Board,Full Reporter,,,Urban,CR,PT,,Single Crossover,67,,,,,,,,,,,,,,,,40,81.2,,N,Union Pacific Railroad,
90134,Peninsula Corridor Joint Powers Board,Full Reporter,,,Urban,CR,PT,,Single Turnout,138,,,,,,,,,,,,,,,,40,74.2,,N,Union Pacific Railroad,
90134,Peninsula Corridor Joint Powers Board,Full Reporter,,,Urban,CR,PT,,Slip Switch,5,,,,,,,,,,,,,,,,40,96,,N,Union Pacific Railroad,Double Slip Switch
90134,Peninsula Corridor Joint Powers Board,Full Reporter,,,Urban,CR,PT,,Tangent - Revenue Service,,,,123.51,,,,,,,,,,,,,70,66.3,,N,Union Pacific Railroad,
90134,Peninsula Corridor Joint Powers Board,Full Reporter,,,Urban,CR,PT,,Track Under Performance Restriction,,,8.17,8.17,,,,,,,,,,,,,,,Track Miles,N,,
90134,Peninsula Corridor Joint Powers Board,Full Reporter,,,Urban,CR,PT,,Train Control & Signaling,,,,,0,0,,0,0,0,2.4,0,35.7,55.9,6,,40,81.7,Percent,N,Union Pacific Railroad,
90136,Regional Public Transportation Authority,Full Reporter,,,Urban,MB,PT,,Controlled Access High Intensity Busway,,238.1,,,,,,,,,,,,,,,,,,N,,
90146,Foothill Transit,Full Reporter,,,Urban,MB,PT,,Controlled Access High Intensity Busway,,62.3,,,,,,,,,,,,,,,,,,N,,
90146,Foothill Transit,Full Reporter,,,Urban,MB,PT,,Exclusive Fixed Guideway,,1.5,,,,,,,,,,,,,,,,,,N,,
90147,City of Los Angeles,Full Reporter,,,Urban,CB,PT,,Exclusive High-Intensity Busway,,35.1,,,,,,,,,,,,,,,,,,N,,
90151,Southern California Regional Rail Authority,Full Reporter,,,Urban,CR,PT,,At-Grade/Ballast (including expressway),,,,723.7,0,0,,5,10,10,10,15,30,8,12,,50,59.5,Percent,N,Shared Responsibility with Freight Railroads UPRR and BNSF. Used Track Miles for Calculation of Agency Capital Responsibility. ,"All SCRRA Track is ballasted track, even over bridges and through Crossings."
90151,Southern California Regional Rail Authority,Full Reporter,,,Urban,CR,PT,,Below-Grade/Bored or Blasted Tunnel,,,,3.12,100,0,,0,0,0,0,0,0,0,0,,25,100,Percent,N,,Need major rehab every 25 years. Minor rehab at 15 yr mark after major rehab. 
90151,Southern California Regional Rail Authority,Full Reporter,,,Urban,CR,PT,,Curve - Revenue Service,,,,221.57,,,,,,,,,,,,,7,52,,N,"Host Railroads BNSF, UP, NCTD","Wear rates depends on use. We estimate 7 yrs for high wear locations, and 15 years for low wear locations. "
90151,Southern California Regional Rail Authority,Full Reporter,,,Urban,CR,PT,,Elevated/Concrete,,,,4.91,8,3,,1,4,13,20,3,22,22,4,,100,93.3,Percent,N,Shared Responsibility with Freight Railroads UPRR and BNSF and NCTD. Used Track Miles for Calculation of Agency Capital Responsibility. ,
