NTD ID,Reporter Name,Reporter Type,Reporting Module,Form Section,Performance Measure,2019 Target (%),2020 Target (%)
99364,North Fork Rancheria of Mono Indians of California,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,0.0,0.0
99394,Elko Band Council,Reduced Reporter,Tribe,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,0.0,0.0
99394,Elko Band Council,Reduced Reporter,Tribe,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,0.0
9R01,Arizona Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Over-the-road Bus,,28.0
9R01,Arizona Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,30.0,28.0
9R01,Arizona Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,30.0,28.0
9R01,Arizona Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Minivan,30.0,28.0
9R01,Arizona Department of Transportation,State Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,30.0,28.0
9R01,Arizona Department of Transportation,State Reporter,Rural,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,,50.0
9R01,Arizona Department of Transportation,State Reporter,Rural,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,50.0,50.0
9R01,Arizona Department of Transportation,State Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,20.0,20.0
9R02-90216,County of Sacramento Municipal Services Agency Department of Transportation,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Over-the-road Bus,0.0,0.0
9R02-90216,County of Sacramento Municipal Services Agency Department of Transportation,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,0.0,0.0
9R02-91000,Amador Regional Transit System,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,10.0,30.77
9R02-91000,Amador Regional Transit System,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Minivan,10.0,0.0
9R02-91000,Amador Regional Transit System,Rural Reporter,Rural,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,10.0,100.0
9R02-91000,Amador Regional Transit System,Rural Reporter,Rural,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,10.0,50.0
9R02-91000,Amador Regional Transit System,Rural Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,0.0
9R02-91000,Amador Regional Transit System,Rural Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
9R02-91002,City of Corcoran,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,50.0,100.0
9R02-91002,City of Corcoran,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,50.0,100.0
9R02-91002,City of Corcoran,Rural Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,50.0,0.0
9R02-91005,Madera County,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,33.33,0.0
9R02-91005,Madera County,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,100.0,0.0
9R02-91006,City of Ridgecrest,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,11.0,0.0
9R02-91006,City of Ridgecrest,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,100.0,0.0
9R02-91006,City of Ridgecrest,Rural Reporter,Rural,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,100.0,0.0
9R02-91006,City of Ridgecrest,Rural Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,0.0
9R02-91006,City of Ridgecrest,Rural Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,0.0,0.0
9R02-91007,Fresno County Rural Transit Agency,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,47.0,0.0
9R02-91007,Fresno County Rural Transit Agency,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,18.0,0.0
9R02-91007,Fresno County Rural Transit Agency,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Minivan,100.0,0.0
9R02-91007,Fresno County Rural Transit Agency,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,33.0,0.0
9R02-91007,Fresno County Rural Transit Agency,Rural Reporter,Rural,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,100.0,0.0
9R02-91007,Fresno County Rural Transit Agency,Rural Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,,0.0
9R02-91008,Modoc Transportation Agency,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,20.0,16.67
9R02-91008,Modoc Transportation Agency,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Minivan,,0.0
9R02-91009,San Benito County LTA,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,25.0,0.0
9R02-91009,San Benito County LTA,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,25.0,0.0
9R02-91009,San Benito County LTA,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Minivan,25.0,0.0
9R02-91009,San Benito County LTA,Rural Reporter,Rural,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,25.0,0.0
9R02-91009,San Benito County LTA,Rural Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,25.0,0.0
9R02-91012,Mountain Area Regional Transit Authority,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,33.33,6.67
9R02-91012,Mountain Area Regional Transit Authority,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,23.53,0.0
9R02-91012,Mountain Area Regional Transit Authority,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,0.0,0.0
9R02-91012,Mountain Area Regional Transit Authority,Rural Reporter,Rural,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,33.33,100.0
9R02-91012,Mountain Area Regional Transit Authority,Rural Reporter,Rural,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,,33.3
9R02-91012,Mountain Area Regional Transit Authority,Rural Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,0.0
9R02-91020,City of Needles,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,0.0,33.33
9R02-91020,City of Needles,Rural Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,0.0
9R02-91027,City of Arvin,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,0.0,0.0
9R02-91027,City of Arvin,Rural Reporter,Rural,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,0.0,0.0
9R02-91027,City of Arvin,Rural Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,0.0
9R02-91028,City of Solvang,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,25.0,0.0
9R02-91032,City of Auburn,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,0.0,0.0
9R02-91032,City of Auburn,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,0.0,0.0
9R02-91032,City of Auburn,Rural Reporter,Rural,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,100.0,0.0
9R02-91035,Trinity County,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,25.0,62.5
9R02-91035,Trinity County,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Minivan,,0.0
9R02-91035,Trinity County,Rural Reporter,Rural,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Trucks and other Rubber Tire Vehicles,,0.0
9R02-91038,Sierra County Transportation Commission,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,50.0,0.0
9R02-91038,Sierra County Transportation Commission,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Minivan,50.0,0.0
9R02-91040,CIty of Dinuba,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,50.0,0.0
9R02-91040,CIty of Dinuba,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,56.0,50.0
9R02-91040,CIty of Dinuba,Rural Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,0.0,0.0
9R02-91043,City of Guadalupe,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,50.0,0.0
9R02-91043,City of Guadalupe,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Van,50.0,50.0
9R02-91047,Mendocino Transit Authority,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,4.0,0.0
9R02-91047,Mendocino Transit Authority,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,80.0,0.0
9R02-91047,Mendocino Transit Authority,Rural Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,100.0,0.0
9R02-91048,County of Siskiyou,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Bus,0.0,0.0
9R02-91048,County of Siskiyou,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,16.67,0.0
9R02-91048,County of Siskiyou,Rural Reporter,Rural,2) Equipment - Percent of service vehicles that have met or exceeded their useful life benchmark,Automobiles,83.33,0.0
9R02-91048,County of Siskiyou,Rural Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Administrative / Maintenance Facilities,10.0,0.0
9R02-91048,County of Siskiyou,Rural Reporter,Rural,3) Facility - Percent of facilities rated below 3 on the condition scale,Passenger / Parking Facilities,10.0,0.0
9R02-91053,Lake Transit Authority,Rural Reporter,Rural,1) Rolling Stock - Percent of revenue vehicles that have met or exceeded their useful life benchmark,Cutaway,60.0,0.0
