State/Parent NTD ID,NTD ID,Agency Name,Reporter Type,TAM Sponsor NTD ID,TAM Sponsor Name,Reporting Module,Mode,TOS,Facility Ownership,Less Than 200 Vehicles,Between 200 and 300 Vehicles,Greater than 300 Vehicles,Heavy Maintenance Facilities,Total Maintenance Facilities
,8R02-80183,Valley County Transit,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R02-80183,Valley County Transit,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R02-80183,Valley County Transit,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R02-80184,Lake County Council on Aging,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R02-80184,Lake County Council on Aging,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R02-80184,Lake County Council on Aging,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R02-80184,Lake County Council on Aging,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,PT,Facilities Owned by Service Provider,,,,,0
,8R02-80184,Lake County Council on Aging,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,PT,Facilities Owned by Public Agency,,,,,0
,8R02-80184,Lake County Council on Aging,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,PT,Facilities Leased by Public Agency,,,,,0
,8R02-80184,Lake County Council on Aging,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,PT,Facilities Leased by Service Provider,,,,,0
,8R02-80200,Missoula Ravalli Transportation Management Association,Rural Reporter,8R02,Montana Department of Transportation,Rural,VP,DO,Leased from a Private Entity,,,,,0
,8R02-80200,Missoula Ravalli Transportation Management Association,Rural Reporter,8R02,Montana Department of Transportation,Rural,VP,DO,Leased from Another Public Agency,,,,,0
,8R02-80200,Missoula Ravalli Transportation Management Association,Rural Reporter,8R02,Montana Department of Transportation,Rural,VP,DO,Owned,,,,,0
,8R02-80204,Opportunity Link,Rural Reporter,8R02,Montana Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0
,8R02-80204,Opportunity Link,Rural Reporter,8R02,Montana Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0
,8R02-80204,Opportunity Link,Rural Reporter,8R02,Montana Department of Transportation,Rural,MB,DO,Owned,,,,,0
,8R02-80205,Daniels Memorial Healthcare Foundation,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R02-80205,Daniels Memorial Healthcare Foundation,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R02-80205,Daniels Memorial Healthcare Foundation,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R02-80220,Flathead Area IX Agency on Aging,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R02-80220,Flathead Area IX Agency on Aging,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R02-80220,Flathead Area IX Agency on Aging,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Owned,,,,,0.5
,8R02-80220,Flathead Area IX Agency on Aging,Rural Reporter,8R02,Montana Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0
,8R02-80220,Flathead Area IX Agency on Aging,Rural Reporter,8R02,Montana Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0
,8R02-80220,Flathead Area IX Agency on Aging,Rural Reporter,8R02,Montana Department of Transportation,Rural,MB,DO,Owned,,,,,0.5
,8R02-80224,Phillips Transit Authority,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R02-80224,Phillips Transit Authority,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R02-80224,Phillips Transit Authority,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R02-80235,"Human Resource Development Council District IX, Inc.",Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R02-80235,"Human Resource Development Council District IX, Inc.",Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R02-80235,"Human Resource Development Council District IX, Inc.",Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R02-80235,"Human Resource Development Council District IX, Inc.",Rural Reporter,8R02,Montana Department of Transportation,Rural,MB,PT,Facilities Owned by Service Provider,,,,,0
,8R02-80235,"Human Resource Development Council District IX, Inc.",Rural Reporter,8R02,Montana Department of Transportation,Rural,MB,PT,Facilities Owned by Public Agency,,,,,0
,8R02-80235,"Human Resource Development Council District IX, Inc.",Rural Reporter,8R02,Montana Department of Transportation,Rural,MB,PT,Facilities Leased by Public Agency,,,,,0
,8R02-80235,"Human Resource Development Council District IX, Inc.",Rural Reporter,8R02,Montana Department of Transportation,Rural,MB,PT,Facilities Leased by Service Provider,,,,,0
,8R02-80236,Fergus County Council on Aging,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R02-80236,Fergus County Council on Aging,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R02-80236,Fergus County Council on Aging,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R02-80254,"Glen-wood, Inc. ",Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R02-80254,"Glen-wood, Inc. ",Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R02-80254,"Glen-wood, Inc. ",Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R02-80255,Big Sky Transportation District,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R02-80255,Big Sky Transportation District,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R02-80255,Big Sky Transportation District,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R02-80255,Big Sky Transportation District,Rural Reporter,8R02,Montana Department of Transportation,Rural,MB,PT,Facilities Owned by Service Provider,,,,,1
,8R02-80255,Big Sky Transportation District,Rural Reporter,8R02,Montana Department of Transportation,Rural,MB,PT,Facilities Owned by Public Agency,,,,,0
,8R02-80255,Big Sky Transportation District,Rural Reporter,8R02,Montana Department of Transportation,Rural,MB,PT,Facilities Leased by Public Agency,,,,,0
,8R02-80255,Big Sky Transportation District,Rural Reporter,8R02,Montana Department of Transportation,Rural,MB,PT,Facilities Leased by Service Provider,,,,,0
,8R02-80259,Richland County ,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R02-80259,Richland County ,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R02-80259,Richland County ,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Owned,,,,,1
,8R02-80262,City of Laurel,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R02-80262,City of Laurel,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R02-80262,City of Laurel,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R02-80269,"West Yellowstone Foundation, Inc.",Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R02-80269,"West Yellowstone Foundation, Inc.",Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R02-80269,"West Yellowstone Foundation, Inc.",Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R02-88216,City of Dillon,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R02-88216,City of Dillon,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R02-88216,City of Dillon,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R02-88217,Fallon County ,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R02-88217,Fallon County ,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R02-88217,Fallon County ,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R02-88218,Powell County Public Transportation,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R02-88218,Powell County Public Transportation,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R02-88218,Powell County Public Transportation,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R02-88293,Park County Windrider Transit,Rural Reporter,8R02,Montana Department of Transportation,Rural,MB,DO,Leased from a Private Entity,,,,,0
,8R02-88293,Park County Windrider Transit,Rural Reporter,8R02,Montana Department of Transportation,Rural,MB,DO,Leased from Another Public Agency,,,,,0
,8R02-88293,Park County Windrider Transit,Rural Reporter,8R02,Montana Department of Transportation,Rural,MB,DO,Owned,,,,,0
,8R02-88295,"Reach, Inc.",Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R02-88295,"Reach, Inc.",Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R02-88295,"Reach, Inc.",Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R02-88296,Butte Silver Bow COA,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R02-88296,Butte Silver Bow COA,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R02-88296,Butte Silver Bow COA,Rural Reporter,8R02,Montana Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R03-80114,Stark County Council on Aging / Elder Care ,Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R03-80114,Stark County Council on Aging / Elder Care ,Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R03-80114,Stark County Council on Aging / Elder Care ,Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R03-80122,Devils Lake Transit  (Senior Meals & Services),Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R03-80122,Devils Lake Transit  (Senior Meals & Services),Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R03-80122,Devils Lake Transit  (Senior Meals & Services),Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R03-80124,"James River Senior Citizens Center, Inc.",Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R03-80124,"James River Senior Citizens Center, Inc.",Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R03-80124,"James River Senior Citizens Center, Inc.",Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R03-80125,South Central Adult Services,Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R03-80125,South Central Adult Services,Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R03-80125,South Central Adult Services,Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R03-80129,Pembina County Meals and Transportation,Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R03-80129,Pembina County Meals and Transportation,Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R03-80129,Pembina County Meals and Transportation,Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R03-80130,Dickey County Senior Citizens,Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R03-80130,Dickey County Senior Citizens,Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R03-80130,Dickey County Senior Citizens,Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R03-80152,Nutrition United,Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R03-80152,Nutrition United,Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R03-80152,Nutrition United,Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R03-80160,Williston Council for the Aging ,Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R03-80160,Williston Council for the Aging ,Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R03-80160,Williston Council for the Aging ,Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R03-80196,Kenmare Wheels & Meals,Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R03-80196,Kenmare Wheels & Meals,Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R03-80196,Kenmare Wheels & Meals,Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R03-80228,Kidder-Emmons County Senior Services ,Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R03-80228,Kidder-Emmons County Senior Services ,Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R03-80228,Kidder-Emmons County Senior Services ,Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R03-80233,Cavalier County Senior Meals & Services,Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R03-80233,Cavalier County Senior Meals & Services,Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R03-80233,Cavalier County Senior Meals & Services,Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R03-80238,West River Transit,Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R03-80238,West River Transit,Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R03-80238,West River Transit,Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R03-80249,Benson County Transportation,Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R03-80249,Benson County Transportation,Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
,8R03-80249,Benson County Transportation,Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Owned,,,,,0
,8R03-80250,Nelson County Council On Aging ,Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Leased from a Private Entity,,,,,0
,8R03-80250,Nelson County Council On Aging ,Rural Reporter,8R03,North Dakota Department of Transportation,Rural,DR,DO,Leased from Another Public Agency,,,,,0
