NTDID,Agency Name,Reporter Type,Reporting Module,City,State,UZA,UZA Name,Mode,TOS,Form,Data Point,VRS Name,Q Type,FTA Approved
8R05-80257,"Uinta Senior Citizens, Inc.",Rural Reporter,Rural,Evanston,WY,,,,,Transit Asset Management Facilities Inventory (A-15),Condition Asessment,8R05-80257 - Condition Assessment W,W,No
8R05-80264,"Cody Council on Aging, Inc.",Rural Reporter,Rural,Cody,WY,,,,,Transit Asset Management Facilities Inventory (A-15),Condition Asessment,8R05-80264 - Condition Assessment W,W,No
8R05-80264,"Cody Council on Aging, Inc.",Rural Reporter,Rural,Cody,WY,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Miles,8R05-80264: DR/DO VRM W,W,Yes
8R05-80264,"Cody Council on Aging, Inc.",Rural Reporter,Rural,Cody,WY,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,8R05-80264: DR/DO VRH W,W,No
8R05-80264,"Cody Council on Aging, Inc.",Rural Reporter,Rural,Cody,WY,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,8R05-80264: DR/DO OE W,W,No
8R05-80287,Goshen County Senior Friendship Center,Rural Reporter,Rural,Torrington,WY,,,,,Transit Asset Management Facilities Inventory (A-15),Condition Asessment,8R05-80287 - Condition Assessment W,W,No
8R05-80288,Weston County Senior Services,Rural Reporter,Rural,Newcastle,WY,,,,,Transit Asset Management Facilities Inventory (A-15),Condition Asessment,8R05-80288 - Condition Assessment W,W,No
8R05-80293,Rehabilitation Enterprises of North Eastern Wyoming (RENEW),Rural Reporter,Rural,Sheridan,WY,,,,,Transit Asset Management Facilities Inventory (A-15),Condition Asessment,8R05-80293 - Condition Assessment W,W,No
8R05-80293,Rehabilitation Enterprises of North Eastern Wyoming (RENEW),Rural Reporter,Rural,Sheridan,WY,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,8R05-80293: DR/DO VRH W,W,No
8R05-80294,"Star Valley Senior Citizens, Inc",Rural Reporter,Rural,Afton,WY,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Miles,8R05-80294: DR/DO VRM W,W,Yes
8R05-80294,"Star Valley Senior Citizens, Inc",Rural Reporter,Rural,Afton,WY,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,8R05-80294: DR/DO VRH W,W,No
8R05-80301,Rendezvous Pointe,Rural Reporter,Rural,Pinedale,WY,,,,,Transit Asset Management Facilities Inventory (A-15),Condition Asessment,8R05-80301 - Condition Assessment W,W,No
8R05-80304,"Services for Seniors, Inc.",Rural Reporter,Rural,Wheatland,WY,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Miles,8R05-80304: DR/DO VRM W,W,Yes
8R05-80304,"Services for Seniors, Inc.",Rural Reporter,Rural,Wheatland,WY,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,8R05-80304: DR/DO VRH W,W,No
8R05-88219,"Powell Senior Citizens Ago-Go, Inc.",Rural Reporter,Rural,Powell,WY,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Annual Vehicle Revenue Hours,8R05-88219: DR/DO VRH W,W,No
8R06-80248,Cedar Area Transportation Service,Rural Reporter,Rural,Cedar City,UT,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,8R06-80248 DR/DO OE W,W,No
8R06-80248,Cedar Area Transportation Service,Rural Reporter,Rural,Cedar City,UT,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,8R06-80248 MB/DO OE W,W,No
8R06-80260,Basin Transit Association ,Rural Reporter,Rural,Roosevelt,UT,,,DR,DO,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,8R06-80260 DR/DO OE W,W,No
8R06-80260,Basin Transit Association ,Rural Reporter,Rural,Roosevelt,UT,,,MB,DO,Reduced Reporting (RR-20) - General Public Transit,Operating Expenses - Funds Expended on Operations,8R06-80260 MB/DO OE W,W,No
90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,Reno,NV,94.0,"Reno, NV-CA",VP,PT,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours (VRH) - Annual Total,90001 - RY21 VP/PT VRH waiver,W,Yes
90002,City and County of Honolulu,Full Reporter,Urban,Honolulu,HI,54.0,"Urban Honolulu, HI",VP,PT,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours (VRH) - Annual Total,90002 - VP/PT - RY21 Vehicle Revenue Hours - W,W,Yes
90009,San Mateo County Transit District,Full Reporter,Urban,San Carlos,CA,13.0,"San Francisco-Oakland, CA",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,90009 - MB/DO PMT Sampling Waiver,W,No
90009,San Mateo County Transit District,Full Reporter,Urban,San Carlos,CA,13.0,"San Francisco-Oakland, CA",MB,PT,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,90009 - MB/PT PMT Sampling Waiver,W,No
90011,Reno-Sparks Indian Colony,Reduced Reporter,Tribe,Reno,NV,0.0,Nevada Non-UZA,MB,DO,Reduced Reporting (RR-20) - Small Systems,Annual Vehicle Revenue Hours,90011 - MB/DO VRH W,W,No
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,Oakland,CA,13.0,"San Francisco-Oakland, CA",CB,DO,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,90014 - APC Sampling Waiver CB/DO UPT,W,No
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,Oakland,CA,13.0,"San Francisco-Oakland, CA",CB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total Schedule,90014 - APC Sampling Waiver CB/DO PMT,W,Yes
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,Oakland,CA,13.0,"San Francisco-Oakland, CA",MB,DO,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,90014 - APC Sampling Waiver MB/DO UPT,W,No
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,Oakland,CA,13.0,"San Francisco-Oakland, CA",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,90014 - APC Sampling Waiver MB/DO PMT,W,Yes
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,Oakland,CA,13.0,"San Francisco-Oakland, CA",RB,DO,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,90014 - APC Sampling Waiver RB/DO UPT,W,No
90014,Alameda-Contra Costa Transit District,Full Reporter,Urban,Oakland,CA,13.0,"San Francisco-Oakland, CA",RB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,90014 - APC Sampling Waiver RB/DO PMT,W,Yes
90015,City and County of San Francisco,Full Reporter,Urban,San Francisco,CA,13.0,"San Francisco-Oakland, CA",LR,DO,Service Rail (S-10),Passenger Miles (PM) - Annual Total Schedule,90015 - Sampling Waiver LR/DO PMT,W,Yes
90015,City and County of San Francisco,Full Reporter,Urban,San Francisco,CA,13.0,"San Francisco-Oakland, CA",LR,DO,Service Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total Schedule,90015 - Sampling Waiver LR/DO UPT,W,No
90015,City and County of San Francisco,Full Reporter,Urban,San Francisco,CA,13.0,"San Francisco-Oakland, CA",MB,DO,Transit Asset Management Facilities Inventory (A-15),Condition Asessment,90015 - Condition Assessment Waiver,W,No
90015,City and County of San Francisco,Full Reporter,Urban,San Francisco,CA,13.0,"San Francisco-Oakland, CA",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,90015 - Sampling Waiver MB/DO PMT,W,Yes
90015,City and County of San Francisco,Full Reporter,Urban,San Francisco,CA,13.0,"San Francisco-Oakland, CA",MB,DO,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,90015 - Sampling Waiver MB/DO UPT,W,No
90015,City and County of San Francisco,Full Reporter,Urban,San Francisco,CA,13.0,"San Francisco-Oakland, CA",SR,DO,Service Rail (S-10),Passenger Miles (PM) - Annual Total Schedule,90015 - Sampling Waiver SR/DO PMT,W,Yes
90015,City and County of San Francisco,Full Reporter,Urban,San Francisco,CA,13.0,"San Francisco-Oakland, CA",SR,DO,Service Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total Schedule,90015 - Sampling Waiver SR/DO UPT,W,No
90015,City and County of San Francisco,Full Reporter,Urban,San Francisco,CA,13.0,"San Francisco-Oakland, CA",TB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,90015 - Sampling Waiver TB/DO PMT,W,Yes
90015,City and County of San Francisco,Full Reporter,Urban,San Francisco,CA,13.0,"San Francisco-Oakland, CA",TB,DO,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,90015 - Sampling Waiver TB/DO UPT,W,No
90016,"Golden Gate Bridge, Highway and Transportation District",Full Reporter,Urban,San Francisco,CA,13.0,"San Francisco-Oakland, CA",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,90016 - Sampling Waiver MB/DO PMT,W,Yes
90023,Long Beach Transit,Full Reporter,Urban,Long Beach,CA,2.0,"Los Angeles-Long Beach-Anaheim, CA",MB,DO,Service Non-Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total,90023 - MB/DO APC UPT W,W,No
90023,Long Beach Transit,Full Reporter,Urban,Long Beach,CA,2.0,"Los Angeles-Long Beach-Anaheim, CA",MB,DO,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,90023 - MB/DO APC PMT W,W,Yes
90035,Gold Coast Transit District,Full Reporter,Urban,Oxnard,CA,103.0,"Oxnard, CA",,,Operating Expenses Summary (F-40),Other Reconciling Items -Funds Applied,90035 - Other Reconciling Items - W,W,No
90035,Gold Coast Transit District,Full Reporter,Urban,Oxnard,CA,103.0,"Oxnard, CA",,,Financial Statement (F-60),Short-term Debt and Current Portions of Long-Terms Debt - Liabilities,90035 - Short-Term Debt and Current Portions of Long-Term Debt - W,W,No
90035,Gold Coast Transit District,Full Reporter,Urban,Oxnard,CA,103.0,"Oxnard, CA",,,Financial Statement (F-60),Prepaid Expenses - Assets,90035 - Prepaid Expenses - W,W,No
90035,Gold Coast Transit District,Full Reporter,Urban,Oxnard,CA,103.0,"Oxnard, CA",,,Financial Statement (F-60),Accrued Liabilities - Liabilities,90035 - Accrued Liabilities - W,W,No
90094,Metropolitan Transportation Commission,Full Reporter,Urban,San Francisco,CA,13.0,"San Francisco-Oakland, CA",VP,PT,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours (VRH) - Annual Total,90094 - RY21 VP/PT Vehicle Revenue Hours Waiver,W,Yes
90134,Peninsula Corridor Joint Powers Board,Full Reporter,Urban,San Carlos,CA,13.0,"San Francisco-Oakland, CA",CR,PT,Service Rail (S-10),Passenger Miles (PM) - Annual Total Schedule,90134 - CR/PT PMT Sampling Waiver,W,Yes
90134,Peninsula Corridor Joint Powers Board,Full Reporter,Urban,San Carlos,CA,13.0,"San Francisco-Oakland, CA",CR,PT,Service Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total Schedule,90134 - CR/PT UPT Sampling Waiver,W,Yes
90136,Regional Public Transportation Authority,Full Reporter,Urban,Phoenix,AZ,12.0,"Phoenix-Mesa, AZ",MB,PT,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,90136 - MB/PT Sampling Waiver,W,No
90147,City of Los Angeles,Full Reporter,Urban,Los Angeles,CA,2.0,"Los Angeles-Long Beach-Anaheim, CA",DR,PT,Operating Expenses (F-30),In Report - General Administration,90147 - DR/PT - In Report Allocation (GA) - W,W,No
90147,City of Los Angeles,Full Reporter,Urban,Los Angeles,CA,2.0,"Los Angeles-Long Beach-Anaheim, CA",DR,PT,Operating Expenses (F-30),In Report - Vehicle Maintenance,90147 - DR/PT - In Report Allocation (VM) - W,W,No
90147,City of Los Angeles,Full Reporter,Urban,Los Angeles,CA,2.0,"Los Angeles-Long Beach-Anaheim, CA",DR,PT,Operating Expenses (F-30),In Report - Vehicle Operations,90147 - DR/PT - In Report Allocation (VO) - W,W,No
90147,City of Los Angeles,Full Reporter,Urban,Los Angeles,CA,2.0,"Los Angeles-Long Beach-Anaheim, CA",DR,PT,Operating Expenses (F-30),In Report - Facility Maintenance,90147 - DR/PT - In Report Allocation (FM) - W,W,No
90151,Southern California Regional Rail Authority,Full Reporter,Urban,Los Angeles,CA,2.0,"Los Angeles-Long Beach-Anaheim, CA",CR,PT,Transit Way Mileage (A-20),21. Single Turnout - Count,90151 CR/PT A-20 Waiver,W,No
90151,Southern California Regional Rail Authority,Full Reporter,Urban,Los Angeles,CA,2.0,"Los Angeles-Long Beach-Anaheim, CA",CR,PT,Service Rail (S-10),Unlinked Passenger Trips (UPT) - Annual Total Schedule,90151 CR/PT UPT Waiver,W,No
90151,Southern California Regional Rail Authority,Full Reporter,Urban,Los Angeles,CA,2.0,"Los Angeles-Long Beach-Anaheim, CA",CR,PT,Service Rail (S-10),Passenger Miles (PM) - Annual Total Schedule,90151 CR/PT PMT Waiver,W,Yes
90156,City of San Luis Obispo,Full Reporter,Urban,San Luis Obispo,CA,447.0,"San Luis Obispo, CA",MB,PT,Service Non-Rail (S-10),Passenger Miles Traveled (PMT) - Annual Total,90156 - PMT Waiver (MB/PT),W,Yes
90161,City of Union City,Reduced Reporter,Urban,Union City,CA,13.0,"San Francisco-Oakland, CA",DR,PT,Reduced Reporting (RR-20) - Small Systems,Annual Vehicle Revenue Hours,90161 - DR/PT VRH Waiver,W,No
90163,City of Camarillo,Reduced Reporter,Urban,Camarillo,CA,386.0,"Camarillo, CA",DR,PT,Contractual Relationship (B-30),Other costs incurred by the buyer,90163 - DR/PT OE Q,Q,No
90163,City of Camarillo,Reduced Reporter,Urban,Camarillo,CA,386.0,"Camarillo, CA",DR,PT,Reduced Reporting (RR-20) - Small Systems,Annual Vehicles of Maximum Service,90163 - DR/PT VOMS Q,Q,No
90163,City of Camarillo,Reduced Reporter,Urban,Camarillo,CA,386.0,"Camarillo, CA",DR,PT,Contractual Relationship (B-30),Vehicles/passenger cars operated in annual maximum service under contract,90163 - DR/PT VOMS Q,Q,No
90163,City of Camarillo,Reduced Reporter,Urban,Camarillo,CA,386.0,"Camarillo, CA",DR,PT,Contractual Relationship (B-30),Total Fares,90163 - DR/PT Total Fares B-30 Q,Q,No
90163,City of Camarillo,Reduced Reporter,Urban,Camarillo,CA,386.0,"Camarillo, CA",DR,PT,Contractual Relationship (B-30),Capital Leasing,90163 - DR/PT Capital Leasing Q,Q,No
90163,City of Camarillo,Reduced Reporter,Urban,Camarillo,CA,386.0,"Camarillo, CA",DR,PT,Reduced Reporting (RR-20) - Small Systems,Fare Revenues - Funds Expended on Operations,90163 - DR/PT Total Fares RR-20 Q,Q,No
90163,City of Camarillo,Small Systems Reporter,Urban,Camarillo,CA,386.0,"Camarillo, CA",DR,PT,Contractual Relationship (B-30),Vehicles/passenger cars operated in annual maximum service under contract,90163 - DR/PT VOMS Q,Q,No
90163,City of Camarillo,Reduced Reporter,Urban,Camarillo,CA,386.0,"Camarillo, CA",MB,PT,Contractual Relationship (B-30),Capital Leasing,90163 - MB/PT Capital Leasing Q,Q,No
90163,City of Camarillo,Reduced Reporter,Urban,Camarillo,CA,386.0,"Camarillo, CA",MB,PT,Contractual Relationship (B-30),Other costs incurred by the buyer,90163 - MB/PT OE Q,Q,No
90163,City of Camarillo,Reduced Reporter,Urban,Camarillo,CA,386.0,"Camarillo, CA",MB,PT,Contractual Relationship (B-30),Total Fares,90163 - MB/PT Total Fares B-30 Q,Q,No
90163,City of Camarillo,Reduced Reporter,Urban,Camarillo,CA,386.0,"Camarillo, CA",MB,PT,Reduced Reporting (RR-20) - Small Systems,Fare Revenues - Funds Expended on Operations,90163 - MB/PT Total Fares RR-20 Q,Q,No
90163,City of Camarillo,Reduced Reporter,Urban,Camarillo,CA,386.0,"Camarillo, CA",MB,PT,Reduced Reporting (RR-20) - Small Systems,Annual Unlinked Passenger Trips,90163 - MB/PT UPT Q,Q,Yes
90163,City of Camarillo,Reduced Reporter,Urban,Camarillo,CA,386.0,"Camarillo, CA",MB,PT,Reduced Reporting (RR-20) - Small Systems,Annual Vehicle Revenue Miles,90163 - MB/PT VRM Q,Q,Yes
90196,County of Placer,Full Reporter,Urban,Auburn,CA,28.0,"Sacramento, CA",CB,PT,Operating Expenses (F-30),Other Paid Absences - Vehicle Maintenance,90196 - VM Other Paid Absences CB/PT - W,W,Yes
90196,County of Placer,Full Reporter,Urban,Auburn,CA,28.0,"Sacramento, CA",CB,PT,Operating Expenses (F-30),Other Paid Absences - General Administration,90196 - GA Other Paid Absences CB/PT - W,W,Yes
90196,County of Placer,Full Reporter,Urban,Auburn,CA,28.0,"Sacramento, CA",DR,DO,Operating Expenses (F-30),Other Paid Absences - General Administration,90196 - GA Other Paid Absences DR/DO - W,W,Yes
90196,County of Placer,Full Reporter,Urban,Auburn,CA,28.0,"Sacramento, CA",DR,DO,Operating Expenses (F-30),Other Paid Absences - Vehicle Maintenance,90196 - VM Other Paid Absences DR/DO - W,W,No
90196,County of Placer,Full Reporter,Urban,Auburn,CA,28.0,"Sacramento, CA",DR,DO,Operating Expenses (F-30),Other Paid Absences - Vehicle Operations,90196 - VO Other Paid Absences DR/DO - W,W,No
90196,County of Placer,Full Reporter,Urban,Auburn,CA,28.0,"Sacramento, CA",DR,PT,Operating Expenses (F-30),Other Paid Absences - General Administration,90196 - GA Other Paid Absences DR/PT - W,W,Yes
90196,County of Placer,Full Reporter,Urban,Auburn,CA,28.0,"Sacramento, CA",MB,DO,Operating Expenses (F-30),Other Paid Absences - Vehicle Operations,90196 - VO Other Paid Absences MB/DO- W,W,Yes
90196,County of Placer,Full Reporter,Urban,Auburn,CA,28.0,"Sacramento, CA",MB,DO,Operating Expenses (F-30),Other Paid Absences - Vehicle Maintenance,90196 - VM Other Paid Absences MB/DO- W,W,Yes
90196,County of Placer,Full Reporter,Urban,Auburn,CA,28.0,"Sacramento, CA",MB,DO,Operating Expenses (F-30),Other Paid Absences - Facility Maintenance,90196 - FM Other Paid Absences MB/DO- W,W,Yes
90196,County of Placer,Full Reporter,Urban,Auburn,CA,28.0,"Sacramento, CA",MB,PT,Operating Expenses (F-30),Other Paid Absences - General Administration,90196 - GA Other Paid Absences MB/PT - W,W,Yes
90196,County of Placer,Full Reporter,Urban,Auburn,CA,28.0,"Sacramento, CA",VP,PT,Operating Expenses (F-30),Other Paid Absences - General Administration,90196 - GA Other Paid Absences VP/PT - W,W,Yes
90211,Anaheim Transportation Network,Full Reporter,Urban,Anaheim,CA,2.0,"Los Angeles-Long Beach-Anaheim, CA",MB,PT,Service Rail (S-10),Passenger Miles (PM) - Annual Total Schedule,90211 - MB/PT PMT W,W,Yes
90219,Northern Arizona Intergovernmental Public Transportation Authority,Full Reporter,Urban,Flagstaff,AZ,384.0,"Flagstaff, AZ",DR,DO,Service Non-Rail (S-10),Total Actual Vehicle Revenue Miles (VRM) - Annual Total ,90219 - DR/DO Vehicle Revenue Miles W,W,Yes
90219,Northern Arizona Intergovernmental Public Transportation Authority,Full Reporter,Urban,Flagstaff,AZ,384.0,"Flagstaff, AZ",DR,DO,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours (VRH) - Annual Total,90219 - DR/DO Vehicle Revenue Hours W,W,Yes
90219,Northern Arizona Intergovernmental Public Transportation Authority,Full Reporter,Urban,Flagstaff,AZ,384.0,"Flagstaff, AZ",VP,PT,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours (VRH) - Annual Total,90219 - RY21 VP/PT VRH W,W,Yes
90233,Yuma County Intergovernmental Public Transportation Authority,Full Reporter,Urban,Yuma,AZ,238.0,"Yuma, AZ-CA",VP,PT,Service Non-Rail (S-10),Total Actual Vehicle Revenue Hours (VRH) - Annual Total,90233 - VRH - VP/PT,W,Yes
90238,City of Delano,Reduced Reporter,Urban,Delano,CA,471.0,"Delano, CA",DR,DO,Reduced Reporting (RR-20) - Small Systems,Operating Expenses - Funds Expended on Operations,90238 - OE DR/DO - W,W,No
90238,City of Delano,Reduced Reporter,Urban,Delano,CA,471.0,"Delano, CA",MB,DO,Reduced Reporting (RR-20) - Small Systems,Operating Expenses - Funds Expended on Operations,90238 - OE MB/DO - W,W,No
90250,City of Azusa,Reduced Reporter,Urban,Azusa,CA,2.0,"Los Angeles-Long Beach-Anaheim, CA",DR,DO,Reduced Reporting (RR-20) - Small Systems,Total - Annual Vehicle Revenue Hours,90250 - DR/DO VRH - Q,Q,No
90250,City of Azusa,Reduced Reporter,Urban,Azusa,CA,2.0,"Los Angeles-Long Beach-Anaheim, CA",DR,DO,Reduced Reporting (RR-20) - Small Systems,Annual Vehicle Revenue Miles,90250 - DR/DO VRM - Q,Q,Yes
90250,City of Azusa,Reduced Reporter,Urban,Azusa,CA,2.0,"Los Angeles-Long Beach-Anaheim, CA",DR,DO,Reduced Reporting (RR-20) - Small Systems,Operating Expenses - Funds Expended on Operations,90250 - DR/DO OE - Q,Q,No
90262,City of Cudahy,Reduced Reporter,Urban,Cudahy,CA,2.0,"Los Angeles-Long Beach-Anaheim, CA",DR,TX,Contractual Relationship (B-30),Other costs incurred by the buyer,90262 - DR/TX - Other OE Incurred by Buyer (Q),Q,No
90262,City of Cudahy,Reduced Reporter,Urban,Cudahy,CA,2.0,"Los Angeles-Long Beach-Anaheim, CA",MB,PT,Contractual Relationship (B-30),Capital Leasing,90262 - (MB/PT) Capital Leasing (Q),Q,No
