Agency NTD ID,Agency Name,Agency Reporter Type,Agency Reporting Module,Sponsor NTD ID,Sponsor Agency Name,Sponsor Reporter Type
55539,City of Ferndale,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55540,City of Fraser,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55541,Golden Services,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55542,Harrison Township,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55543,City of Hazel Park,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55546,Village of Holly,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55547,City of Huntington Woods,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55548,Independence Township,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55549,Jewish Family Services,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55550,Jewish Vocational Services,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55551,City of Lincoln Park,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55552,City of Livonia,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55553,Macomb Community Action,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55554,City of Madison Heights,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55555,Monroe County Opportunity Program,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55556,City of Northville,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55557,City of Oak Park,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55558,North Oakland Transportation Authority,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55559,Older Persons Commission,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55560,City of Grosse Pointe Farms,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55562,Recreational Authority of Roseville & Eastpointe,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55563,Richmond Lenox EMS,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55564,City of River Rouge,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55565,City of Romulus,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55566,City of Royal Oak,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55567,Royal Oak Township,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55568,Shelby Township,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55569,City of Southgate,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55570,City of St Clair Shores,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55571,STAR Transportation,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55572,Sumpter Township,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55573,City of Taylor,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55574,City of Trenton,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55575,City of Troy,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55577,City of Warren,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55579,West Bloomfield Township,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55581,City of Wyandotte,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55582,Birmingham Area Seniors Coordinating Council d/b/a NEXT,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55583,City of Melvindale,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55584,Mt Clemens,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55585,Nankin Connector,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55586,Redford Township,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55609,Van Buren Township,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55610,New Gateways ,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55611,Grosse Ile,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55637,SMART,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55659,ANGELS' PLACE,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55660,JARC,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55661,Freedom Work Opportunities,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
55662,Family Living Center,Reduced Asset Reporter,Asset,A0011,Suburban Mobility Authority for Regional Transportation,Group Plan Sponsor
90017,City of Santa Rosa,Full Reporter,Urban,A0013,Metropolitan Transportation Commission,Group Plan Sponsor
90078,Central Contra Costa Transit Authority,Full Reporter,Urban,A0013,Metropolitan Transportation Commission,Group Plan Sponsor
90088,Napa Valley Transportation Authority,Full Reporter,Urban,A0013,Metropolitan Transportation Commission,Group Plan Sponsor
90089,County of Sonoma ,Full Reporter,Urban,A0013,Metropolitan Transportation Commission,Group Plan Sponsor
90092,"City of Fairfield, California",Full Reporter,Urban,A0013,Metropolitan Transportation Commission,Group Plan Sponsor
90144,Livermore / Amador Valley Transit Authority,Full Reporter,Urban,A0013,Metropolitan Transportation Commission,Group Plan Sponsor
90155,City of Vacaville,Reduced Reporter,Urban,A0013,Metropolitan Transportation Commission,Group Plan Sponsor
90159,Western Contra Costa Transit Authority,Full Reporter,Urban,A0013,Metropolitan Transportation Commission,Group Plan Sponsor
90161,City of Union City,Reduced Reporter,Urban,A0013,Metropolitan Transportation Commission,Group Plan Sponsor
90162,The Eastern Contra Costa Transit Authority,Full Reporter,Urban,A0013,Metropolitan Transportation Commission,Group Plan Sponsor
90213,City of Petaluma,Full Reporter,Urban,A0013,Metropolitan Transportation Commission,Group Plan Sponsor
90225,San Francisco Bay Area Water Emergency Transportation Authority,Full Reporter,Urban,A0013,Metropolitan Transportation Commission,Group Plan Sponsor
90232,Solano County Transit,Full Reporter,Urban,A0013,Metropolitan Transportation Commission,Group Plan Sponsor
90234,Marin County Transit District,Full Reporter,Urban,A0013,Metropolitan Transportation Commission,Group Plan Sponsor
91014,City of Rio Vista,Rural Reporter,Rural,A0013,Metropolitan Transportation Commission,Group Plan Sponsor
91041,City of Dixon ,Rural Reporter,Rural,A0013,Metropolitan Transportation Commission,Group Plan Sponsor
50006,"City of Racine, Wisconsin",Full Reporter,Urban,A0014,Southeastern Wisconsin Regional Planning Commission,Group Plan Sponsor
50096,City of Waukesha ,Full Reporter,Urban,A0014,Southeastern Wisconsin Regional Planning Commission,Group Plan Sponsor
50160,County of Washington,Full Reporter,Urban,A0014,Southeastern Wisconsin Regional Planning Commission,Group Plan Sponsor
50161,Ozaukee County ,Full Reporter,Urban,A0014,Southeastern Wisconsin Regional Planning Commission,Group Plan Sponsor
50202,City of West Bend,Reduced Reporter,Urban,A0014,Southeastern Wisconsin Regional Planning Commission,Group Plan Sponsor
50210,City of Hartford,Reduced Reporter,Urban,A0014,Southeastern Wisconsin Regional Planning Commission,Group Plan Sponsor
50042,City of East Chicago,Reduced Reporter,Urban,A0015,Northwestern Indiana Regional Planning Commission,Group Plan Sponsor
50103,North Township of Lake County ,Reduced Reporter,Urban,A0015,Northwestern Indiana Regional Planning Commission,Group Plan Sponsor
50131,"Opportunity Enterprises, Inc.",Reduced Reporter,Urban,A0015,Northwestern Indiana Regional Planning Commission,Group Plan Sponsor
50162,"City of La Porte, Indiana",Reduced Reporter,Urban,A0015,Northwestern Indiana Regional Planning Commission,Group Plan Sponsor
50167,"South Lake County Community Services, Inc.",Reduced Reporter,Urban,A0015,Northwestern Indiana Regional Planning Commission,Group Plan Sponsor
50179,"Porter County Aging and Community Services, Inc.",Reduced Reporter,Urban,A0015,Northwestern Indiana Regional Planning Commission,Group Plan Sponsor
50183,City of Valparaiso,Reduced Reporter,Urban,A0015,Northwestern Indiana Regional Planning Commission,Group Plan Sponsor
90093,Redding Area Bus Authority,Reduced Reporter,Urban,A0016,Redding Area Bus Authority ,Group Plan Sponsor
99438,County of Shasta Department of Public Works,Rural Reporter,Rural,A0016,Redding Area Bus Authority ,Group Plan Sponsor
55513,Xenia Adult Recreation and Services Center,Reduced Asset Reporter,Asset,A0017,Miami Valley Regional Planning Commission,Group Plan Sponsor
55514,Toward Independence,Reduced Asset Reporter,Asset,A0017,Miami Valley Regional Planning Commission,Group Plan Sponsor
55515,Franklin Township,Reduced Asset Reporter,Asset,A0017,Miami Valley Regional Planning Commission,Group Plan Sponsor
55516,Kettering Parks Foundation,Reduced Asset Reporter,Asset,A0017,Miami Valley Regional Planning Commission,Group Plan Sponsor
55517,Rec West Enrichment Center,Reduced Asset Reporter,Asset,A0017,Miami Valley Regional Planning Commission,Group Plan Sponsor
50516,City of Plymouth,Full Reporter,Urban,A0018,Metropolitan Council,Group Plan Sponsor
50517,City of Maple Grove,Full Reporter,Urban,A0018,Metropolitan Council,Group Plan Sponsor
55512,Ramsey County Regional Railroad Authority,Reduced Asset Reporter,Asset,A0018,Metropolitan Council,Group Plan Sponsor
50198,Medina County,Full Reporter,Urban,A0019,Northeast Ohio Areawide Coordinating Agency,Group Plan Sponsor
55587,Care Alliance,Reduced Asset Reporter,Asset,A0019,Northeast Ohio Areawide Coordinating Agency,Group Plan Sponsor
55589,City of Berea,Reduced Asset Reporter,Asset,A0019,Northeast Ohio Areawide Coordinating Agency,Group Plan Sponsor
55590,City of Fairview Park,Reduced Asset Reporter,Asset,A0019,Northeast Ohio Areawide Coordinating Agency,Group Plan Sponsor
55591,City of Maple Heights,Reduced Asset Reporter,Asset,A0019,Northeast Ohio Areawide Coordinating Agency,Group Plan Sponsor
55592,City of North Ridgeville,Reduced Asset Reporter,Asset,A0019,Northeast Ohio Areawide Coordinating Agency,Group Plan Sponsor
55593,City of Solon,Reduced Asset Reporter,Asset,A0019,Northeast Ohio Areawide Coordinating Agency,Group Plan Sponsor
55594,City of Strongsville,Reduced Asset Reporter,Asset,A0019,Northeast Ohio Areawide Coordinating Agency,Group Plan Sponsor
55595,Cleveland Sight Center,Reduced Asset Reporter,Asset,A0019,Northeast Ohio Areawide Coordinating Agency,Group Plan Sponsor
55598,Lakewood Foundation,Reduced Asset Reporter,Asset,A0019,Northeast Ohio Areawide Coordinating Agency,Group Plan Sponsor
55600,Senior Citizen Resources,Reduced Asset Reporter,Asset,A0019,Northeast Ohio Areawide Coordinating Agency,Group Plan Sponsor
55601,Southwest General Health Center,Reduced Asset Reporter,Asset,A0019,Northeast Ohio Areawide Coordinating Agency,Group Plan Sponsor
55602,Senior Transportation Connection,Reduced Asset Reporter,Asset,A0019,Northeast Ohio Areawide Coordinating Agency,Group Plan Sponsor
55603,"Transport Assistance, Inc.",Reduced Asset Reporter,Asset,A0019,Northeast Ohio Areawide Coordinating Agency,Group Plan Sponsor
55604,Village of Brooklyn Heights,Reduced Asset Reporter,Asset,A0019,Northeast Ohio Areawide Coordinating Agency,Group Plan Sponsor
55648,City of Cleveland Heights,Reduced Asset Reporter,Asset,A0019,Northeast Ohio Areawide Coordinating Agency,Group Plan Sponsor
44974,Volunteers of America Mid-State Inc.,Reduced Asset Reporter,Asset,A0020,Ohio-Kentucky-Indiana Regional Council of Governments,Group Plan Sponsor
44975,"BAWAC, Inc.",Reduced Asset Reporter,Asset,A0020,Ohio-Kentucky-Indiana Regional Council of Governments,Group Plan Sponsor
55614,"Warren County Community Services, Inc.",Reduced Asset Reporter,Asset,A0020,Ohio-Kentucky-Indiana Regional Council of Governments,Group Plan Sponsor
55615,The Knolls of Oxford,Reduced Asset Reporter,Asset,A0020,Ohio-Kentucky-Indiana Regional Council of Governments,Group Plan Sponsor
